,id,brand,price,start_time,start_day,end_time,end_day,trip_time,destination,hand_luggage,checked_baggage,crawl_date
1663,DAD0701,Vietnam Airlines,1.543.895 VND/khách,19:15,11 thg 5,20:40,11 thg 5,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 10 kg,Hành lý 23 kg,07-05-2025
1664,DAD0465,Vietnam Airlines,1.678.959 VND/khách,09:10,11 thg 5,10:25,11 thg 5,1h 15m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 10 kg,Hành lý 23 kg,07-05-2025
1665,DAD0495,Vietnam Airlines,1.678.959 VND/khách,10:20,11 thg 5,11:40,11 thg 5,1h 20m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 10 kg,Hành lý 23 kg,07-05-2025
1666,DAD0422,Vietnam Airlines,1.678.959 VND/khách,08:00,11 thg 5,09:25,11 thg 5,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 10 kg,Hành lý 23 kg,07-05-2025
1667,DAD0510,Vietnam Airlines,1.678.959 VND/khách,11:00,11 thg 5,12:25,11 thg 5,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 10 kg,Hành lý 23 kg,07-05-2025
1668,DAD0541,Vietnam Airlines,1.678.959 VND/khách,12:15,11 thg 5,13:40,11 thg 5,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 10 kg,Hành lý 23 kg,07-05-2025
1669,DAD0561,Vietnam Airlines,1.678.959 VND/khách,13:05,11 thg 5,14:30,11 thg 5,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 10 kg,Hành lý 23 kg,07-05-2025
1670,DAD0581,Vietnam Airlines,1.678.959 VND/khách,13:25,11 thg 5,14:50,11 thg 5,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 10 kg,Hành lý 23 kg,07-05-2025
1671,DAD0595,Vietnam Airlines,1.678.959 VND/khách,15:10,11 thg 5,16:35,11 thg 5,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 10 kg,Hành lý 23 kg,07-05-2025
1672,DAD0622,Vietnam Airlines,1.678.959 VND/khách,16:00,11 thg 5,17:25,11 thg 5,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 10 kg,Hành lý 23 kg,07-05-2025
1673,DAD0645,Vietnam Airlines,1.678.959 VND/khách,16:40,11 thg 5,18:05,11 thg 5,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 10 kg,Hành lý 23 kg,07-05-2025
1674,DAD0484,Vietnam Airlines,1.814.024 VND/khách,10:00,11 thg 5,11:25,11 thg 5,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 10 kg,Hành lý 23 kg,07-05-2025
1675,DAD0678,Vietnam Airlines,1.814.024 VND/khách,18:40,11 thg 5,20:05,11 thg 5,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 10 kg,Hành lý 23 kg,07-05-2025
1676,DAD0734,Vietnam Airlines,1.814.024 VND/khách,20:45,11 thg 5,22:10,11 thg 5,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 10 kg,Hành lý 23 kg,07-05-2025
1677,DAD0400,Vietnam Airlines,2.104.933 VND/khách,06:55,11 thg 5,08:25,11 thg 5,1h 30m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 10 kg,Hành lý 23 kg,07-05-2025
1678,DAD0769,Vietravel Airlines,1.744.628 VND/khách,21:05,09 thg 5,22:25,09 thg 5,1h 20m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,08-05-2025
1679,DAD0167,VietJet Air,1.610.753 VND/khách,13:00,09 thg 5,14:20,09 thg 5,1h 20m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,08-05-2025
1680,DAD0223,VietJet Air,1.610.753 VND/khách,15:40,09 thg 5,17:00,09 thg 5,1h 20m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,08-05-2025
1681,DAD0236,VietJet Air,1.610.753 VND/khách,16:15,09 thg 5,17:35,09 thg 5,1h 20m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,08-05-2025
1682,DAD0366,VietJet Air,1.610.753 VND/khách,22:45,09 thg 5,00:05,10 thg 5,1h 20m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,08-05-2025
1683,DAD0207,VietJet Air,1.610.753 VND/khách,14:10,09 thg 5,15:35,09 thg 5,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,08-05-2025
1684,DAD0185,VietJet Air,1.735.044 VND/khách,13:35,09 thg 5,14:50,09 thg 5,1h 15m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,08-05-2025
1685,DAD0045,VietJet Air,1.735.044 VND/khách,05:00,09 thg 5,06:20,09 thg 5,1h 20m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,08-05-2025
1686,DAD0149,VietJet Air,1.735.044 VND/khách,12:30,09 thg 5,13:50,09 thg 5,1h 20m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,08-05-2025
1687,DAD0119,VietJet Air,1.735.044 VND/khách,10:25,09 thg 5,11:50,09 thg 5,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,08-05-2025
1689,DAD0097,VietJet Air,1.812.958 VND/khách,09:35,09 thg 5,10:55,09 thg 5,1h 20m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,08-05-2025
1690,DAD0272,VietJet Air,1.812.958 VND/khách,17:55,09 thg 5,19:15,09 thg 5,1h 20m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,08-05-2025
1691,DAD0078,VietJet Air,1.957.095 VND/khách,06:50,09 thg 5,08:10,09 thg 5,1h 20m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,08-05-2025
1692,DAD0344,VietJet Air,1.957.095 VND/khách,21:25,09 thg 5,22:50,09 thg 5,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,08-05-2025
1693,DAD0021,Bamboo Airways,2.104.002 VND/khách,09:05,09 thg 5,10:30,09 thg 5,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,08-05-2025
1694,DAD0698,Vietnam Airlines,2.104.933 VND/khách,19:15,09 thg 5,20:30,09 thg 5,1h 15m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 10 kg,Hành lý 23 kg,08-05-2025
1695,DAD0659,Vietnam Airlines,2.104.933 VND/khách,17:00,09 thg 5,18:25,09 thg 5,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 10 kg,Hành lý 23 kg,08-05-2025
1696,DAD0745,Vietnam Airlines,2.262.855 VND/khách,21:05,09 thg 5,22:25,09 thg 5,1h 20m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 10 kg,Hành lý 23 kg,08-05-2025
1697,DAD0643,Vietnam Airlines,2.262.855 VND/khách,16:40,09 thg 5,18:05,09 thg 5,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 10 kg,Hành lý 23 kg,08-05-2025
1698,DAD0732,Vietnam Airlines,2.262.855 VND/khách,20:45,09 thg 5,22:10,09 thg 5,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 10 kg,Hành lý 23 kg,08-05-2025
1699,DAD0593,Vietnam Airlines,2.408.309 VND/khách,15:10,09 thg 5,16:35,09 thg 5,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 10 kg,Hành lý 23 kg,08-05-2025
1700,DAD0620,Vietnam Airlines,2.408.309 VND/khách,16:00,09 thg 5,17:25,09 thg 5,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 10 kg,Hành lý 23 kg,08-05-2025
1701,DAD0676,Vietnam Airlines,2.408.309 VND/khách,18:40,09 thg 5,20:05,09 thg 5,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 10 kg,Hành lý 23 kg,08-05-2025
1702,DAD0699,Vietnam Airlines,2.408.309 VND/khách,19:15,09 thg 5,20:40,09 thg 5,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 10 kg,Hành lý 23 kg,08-05-2025
1703,DAD0539,Vietnam Airlines,2.543.374 VND/khách,12:15,09 thg 5,13:40,09 thg 5,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 10 kg,Hành lý 23 kg,08-05-2025
1704,DAD0569,Vietnam Airlines,2.543.374 VND/khách,13:20,09 thg 5,14:50,09 thg 5,1h 30m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 10 kg,Hành lý 23 kg,08-05-2025
1705,DAD0420,Vietnam Airlines,2.596.361 VND/khách,08:00,09 thg 5,09:25,09 thg 5,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 10 kg,Hành lý 23 kg,08-05-2025
1706,DAD0770,Vietravel Airlines,1.258.845 VND/khách,21:05,10 thg 5,22:25,10 thg 5,1h 20m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,08-05-2025
1707,DAD0314,VietJet Air,1.295.753 VND/khách,20:10,10 thg 5,21:30,10 thg 5,1h 20m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,08-05-2025
1708,DAD0237,VietJet Air,1.408.470 VND/khách,16:15,10 thg 5,17:35,10 thg 5,1h 20m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,08-05-2025
1709,DAD0208,VietJet Air,1.408.470 VND/khách,14:10,10 thg 5,15:35,10 thg 5,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,08-05-2025
1710,DAD0345,VietJet Air,1.408.470 VND/khách,21:25,10 thg 5,22:50,10 thg 5,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,08-05-2025
1711,DAD0007,Bamboo Airways,1.608.343 VND/khách,06:30,10 thg 5,07:55,10 thg 5,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,08-05-2025
1712,DAD0022,Bamboo Airways,1.608.343 VND/khách,09:05,10 thg 5,10:30,10 thg 5,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,08-05-2025
1713,DAD0186,VietJet Air,1.610.753 VND/khách,13:35,10 thg 5,14:50,10 thg 5,1h 15m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,08-05-2025
1714,DAD0046,VietJet Air,1.610.753 VND/khách,05:00,10 thg 5,06:20,10 thg 5,1h 20m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,08-05-2025
1715,DAD0063,VietJet Air,1.610.753 VND/khách,05:30,10 thg 5,06:50,10 thg 5,1h 20m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,08-05-2025
1716,DAD0150,VietJet Air,1.610.753 VND/khách,12:30,10 thg 5,13:50,10 thg 5,1h 20m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,08-05-2025
1717,DAD0296,VietJet Air,1.610.753 VND/khách,19:15,10 thg 5,20:35,10 thg 5,1h 20m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,08-05-2025
1718,DAD0120,VietJet Air,1.610.753 VND/khách,10:25,10 thg 5,11:50,10 thg 5,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,08-05-2025
1719,DAD0633,Vietnam Airlines,1.678.959 VND/khách,16:05,10 thg 5,17:00,10 thg 5,55m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 10 kg,Hành lý 23 kg,08-05-2025
1720,DAD0733,Vietnam Airlines,1.678.959 VND/khách,20:45,10 thg 5,22:10,10 thg 5,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 10 kg,Hành lý 23 kg,08-05-2025
1721,DAD0079,VietJet Air,1.735.044 VND/khách,06:50,10 thg 5,08:10,10 thg 5,1h 20m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,08-05-2025
1722,DAD0098,VietJet Air,1.812.958 VND/khách,09:35,10 thg 5,10:55,10 thg 5,1h 20m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,08-05-2025
1723,DAD0540,Vietnam Airlines,1.814.024 VND/khách,12:15,10 thg 5,13:40,10 thg 5,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 10 kg,Hành lý 23 kg,08-05-2025
1724,DAD0554,Vietnam Airlines,1.814.024 VND/khách,12:20,10 thg 5,13:45,10 thg 5,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 10 kg,Hành lý 23 kg,08-05-2025
1725,DAD0594,Vietnam Airlines,1.814.024 VND/khách,15:10,10 thg 5,16:35,10 thg 5,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 10 kg,Hành lý 23 kg,08-05-2025
1726,DAD0621,Vietnam Airlines,1.814.024 VND/khách,16:00,10 thg 5,17:25,10 thg 5,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 10 kg,Hành lý 23 kg,08-05-2025
1727,DAD0644,Vietnam Airlines,1.814.024 VND/khách,16:40,10 thg 5,18:05,10 thg 5,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 10 kg,Hành lý 23 kg,08-05-2025
1728,DAD0570,Vietnam Airlines,1.814.024 VND/khách,13:20,10 thg 5,14:50,10 thg 5,1h 30m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 10 kg,Hành lý 23 kg,08-05-2025
1729,DAD0525,Vietnam Airlines,1.948.050 VND/khách,11:40,10 thg 5,13:00,10 thg 5,1h 20m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 10 kg,Hành lý 23 kg,08-05-2025
1730,DAD0509,Vietnam Airlines,1.948.050 VND/khách,11:00,10 thg 5,12:25,10 thg 5,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 10 kg,Hành lý 23 kg,08-05-2025
1731,DAD0483,Vietnam Airlines,2.104.933 VND/khách,10:00,10 thg 5,11:25,10 thg 5,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 10 kg,Hành lý 23 kg,08-05-2025
1732,DAD0444,Vietnam Airlines,2.408.309 VND/khách,09:05,10 thg 5,10:25,10 thg 5,1h 20m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 10 kg,Hành lý 23 kg,08-05-2025
1733,DAD0677,Vietnam Airlines,2.408.309 VND/khách,18:40,10 thg 5,20:05,10 thg 5,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 10 kg,Hành lý 23 kg,08-05-2025
1734,DAD0399,Vietnam Airlines,2.408.309 VND/khách,06:55,10 thg 5,08:25,10 thg 5,1h 30m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 10 kg,Hành lý 23 kg,08-05-2025
1735,DAD0411,Vietnam Airlines,2.543.374 VND/khách,07:40,10 thg 5,09:00,10 thg 5,1h 20m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 10 kg,Hành lý 23 kg,08-05-2025
1736,DAD0421,Vietnam Airlines,2.543.374 VND/khách,08:00,10 thg 5,09:25,10 thg 5,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 10 kg,Hành lý 23 kg,08-05-2025
1737,DAD0771,Vietravel Airlines,1.161.090 VND/khách,21:05,11 thg 5,22:25,11 thg 5,1h 20m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,08-05-2025
1738,DAD0297,VietJet Air,1.146.128 VND/khách,19:15,11 thg 5,20:35,11 thg 5,1h 20m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,08-05-2025
1739,DAD0274,VietJet Air,1.150.118 VND/khách,17:55,11 thg 5,19:15,11 thg 5,1h 20m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,08-05-2025
1740,DAD0080,VietJet Air,1.273.318 VND/khách,06:50,11 thg 5,08:10,11 thg 5,1h 20m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,08-05-2025
1741,DAD0047,VietJet Air,1.273.808 VND/khách,05:00,11 thg 5,06:20,11 thg 5,1h 20m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,08-05-2025
1742,DAD0238,VietJet Air,1.294.374 VND/khách,16:15,11 thg 5,17:35,11 thg 5,1h 20m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,08-05-2025
1743,DAD0209,VietJet Air,1.295.753 VND/khách,14:10,11 thg 5,15:35,11 thg 5,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,08-05-2025
1744,DAD0346,VietJet Air,1.295.753 VND/khách,21:25,11 thg 5,22:50,11 thg 5,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,08-05-2025
1745,DAD0023,Bamboo Airways,1.300.341 VND/khách,09:05,11 thg 5,10:30,11 thg 5,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,08-05-2025
1746,DAD0099,VietJet Air,1.396.829 VND/khách,09:35,11 thg 5,10:55,11 thg 5,1h 20m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,08-05-2025
1747,DAD0151,VietJet Air,1.396.829 VND/khách,12:30,11 thg 5,13:50,11 thg 5,1h 20m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,08-05-2025
1748,DAD0168,VietJet Air,1.396.829 VND/khách,13:00,11 thg 5,14:20,11 thg 5,1h 20m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,08-05-2025
1749,DAD0121,VietJet Air,1.400.490 VND/khách,10:25,11 thg 5,11:50,11 thg 5,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,08-05-2025
1750,DAD0187,VietJet Air,1.408.470 VND/khách,13:35,11 thg 5,14:50,11 thg 5,1h 15m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,08-05-2025
1751,DAD0700,Vietnam Airlines,1.533.465 VND/khách,19:15,11 thg 5,20:30,11 thg 5,1h 15m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 10 kg,Hành lý 23 kg,08-05-2025
1752,DAD0701,Vietnam Airlines,1.546.346 VND/khách,19:15,11 thg 5,20:40,11 thg 5,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 10 kg,Hành lý 23 kg,08-05-2025
1753,DAD0465,Vietnam Airlines,1.681.625 VND/khách,09:10,11 thg 5,10:25,11 thg 5,1h 15m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 10 kg,Hành lý 23 kg,08-05-2025
1754,DAD0495,Vietnam Airlines,1.681.625 VND/khách,10:20,11 thg 5,11:40,11 thg 5,1h 20m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 10 kg,Hành lý 23 kg,08-05-2025
1755,DAD0422,Vietnam Airlines,1.681.625 VND/khách,08:00,11 thg 5,09:25,11 thg 5,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 10 kg,Hành lý 23 kg,08-05-2025
1756,DAD0510,Vietnam Airlines,1.681.625 VND/khách,11:00,11 thg 5,12:25,11 thg 5,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 10 kg,Hành lý 23 kg,08-05-2025
1757,DAD0541,Vietnam Airlines,1.681.625 VND/khách,12:15,11 thg 5,13:40,11 thg 5,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 10 kg,Hành lý 23 kg,08-05-2025
1758,DAD0561,Vietnam Airlines,1.681.625 VND/khách,13:05,11 thg 5,14:30,11 thg 5,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 10 kg,Hành lý 23 kg,08-05-2025
1759,DAD0645,Vietnam Airlines,1.681.625 VND/khách,16:40,11 thg 5,18:05,11 thg 5,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 10 kg,Hành lý 23 kg,08-05-2025
1760,DAD0484,Vietnam Airlines,1.816.905 VND/khách,10:00,11 thg 5,11:25,11 thg 5,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 10 kg,Hành lý 23 kg,08-05-2025
1761,DAD0581,Vietnam Airlines,1.816.905 VND/khách,13:25,11 thg 5,14:50,11 thg 5,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 10 kg,Hành lý 23 kg,08-05-2025
1762,DAD0595,Vietnam Airlines,1.816.905 VND/khách,15:10,11 thg 5,16:35,11 thg 5,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 10 kg,Hành lý 23 kg,08-05-2025
1763,DAD0622,Vietnam Airlines,1.816.905 VND/khách,16:00,11 thg 5,17:25,11 thg 5,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 10 kg,Hành lý 23 kg,08-05-2025
1764,DAD0678,Vietnam Airlines,1.816.905 VND/khách,18:40,11 thg 5,20:05,11 thg 5,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 10 kg,Hành lý 23 kg,08-05-2025
1765,DAD0734,Vietnam Airlines,1.948.050 VND/khách,20:45,11 thg 5,22:10,11 thg 5,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 10 kg,Hành lý 23 kg,08-05-2025
1766,DAD0400,Vietnam Airlines,2.104.933 VND/khách,06:55,11 thg 5,08:25,11 thg 5,1h 30m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 10 kg,Hành lý 23 kg,08-05-2025
1767,DAD0772,Vietravel Airlines,1.034.303 VND/khách,21:05,21 thg 4,22:25,21 thg 4,1h 20m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",,,09-04-2025
1768,DAD0188,VietJet Air,1.039.527 VND/khách,13:35,21 thg 4,14:50,21 thg 4,1h 15m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",,,09-04-2025
1769,DAD0048,VietJet Air,1.039.527 VND/khách,05:00,21 thg 4,06:20,21 thg 4,1h 20m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",,,09-04-2025
1770,DAD0064,VietJet Air,1.157.340 VND/khách,05:30,21 thg 4,06:50,21 thg 4,1h 20m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",,,09-04-2025
1771,DAD0275,VietJet Air,1.157.340 VND/khách,17:55,21 thg 4,19:15,21 thg 4,1h 20m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",,,09-04-2025
1772,DAD0315,VietJet Air,1.157.340 VND/khách,20:10,21 thg 4,21:30,21 thg 4,1h 20m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",,,09-04-2025
1773,DAD0347,VietJet Air,1.157.340 VND/khách,21:25,21 thg 4,22:50,21 thg 4,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",,,09-04-2025
1774,DAD0298,VietJet Air,1.178.130 VND/khách,19:15,21 thg 4,20:35,21 thg 4,1h 20m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",,,09-04-2025
1775,DAD0081,VietJet Air,1.291.983 VND/khách,06:50,21 thg 4,08:10,21 thg 4,1h 20m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",,,09-04-2025
1776,DAD0169,VietJet Air,1.291.983 VND/khách,13:00,21 thg 4,14:20,21 thg 4,1h 20m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",,,09-04-2025
1777,DAD0239,VietJet Air,1.291.983 VND/khách,16:15,21 thg 4,17:35,21 thg 4,1h 20m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",,,09-04-2025
1778,DAD0210,VietJet Air,1.291.983 VND/khách,14:10,21 thg 4,15:35,21 thg 4,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",,,09-04-2025
1779,DAD0032,Bamboo Airways,1.300.341 VND/khách,14:10,21 thg 4,15:35,21 thg 4,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",,,09-04-2025
1780,DAD0136,VietJet Air,1.588.001 VND/khách,11:20,21 thg 4,12:40,21 thg 4,1h 20m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",,,09-04-2025
1781,DAD0152,VietJet Air,1.588.001 VND/khách,12:30,21 thg 4,13:50,21 thg 4,1h 20m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",,,09-04-2025
1782,DAD0735,Vietnam Airlines,1.642.356 VND/khách,20:45,21 thg 4,22:10,21 thg 4,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",,,09-04-2025
