id,brand,price,start_time,start_day,end_time,end_day,trip_time,destination,hand_luggage,checked_baggage,crawl_date
PQC0211,Vietnam Airlines,1.966.032 VND/khách,08:10,10 thg 5,08:55,10 thg 5,45m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,29-04-2025
PQC0190,Vietnam Airlines,1.974.024 VND/khách,05:40,10 thg 5,06:40,10 thg 5,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,29-04-2025
PQC0008,Bamboo Airways,869.953 VND/khách,16:30,11 thg 5,17:30,11 thg 5,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,29-04-2025
PQC0332,Vietravel Airlines,710.965 VND/khách,17:25,11 thg 5,18:25,11 thg 5,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,29-04-2025
PQC0141,VietJet Air,816.000 VND/khách,17:10,11 thg 5,18:15,11 thg 5,1h 5m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,29-04-2025
PQC0026,VietJet Air,1.050.000 VND/khách,05:55,11 thg 5,06:55,11 thg 5,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,29-04-2025
PQC0118,VietJet Air,1.050.000 VND/khách,15:40,11 thg 5,16:40,11 thg 5,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,29-04-2025
PQC0310,Vietnam Airlines,1.141.857 VND/khách,20:20,11 thg 5,21:20,11 thg 5,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,29-04-2025
PQC0075,VietJet Air,1.154.000 VND/khách,11:35,11 thg 5,12:35,11 thg 5,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,29-04-2025
PQC0097,VietJet Air,1.154.000 VND/khách,14:05,11 thg 5,15:05,11 thg 5,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,29-04-2025
PQC0278,Vietnam Airlines,1.230.768 VND/khách,15:05,11 thg 5,16:10,11 thg 5,1h 5m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,29-04-2025
PQC0191,Vietnam Airlines,1.234.764 VND/khách,05:40,11 thg 5,06:40,11 thg 5,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,29-04-2025
PQC0051,VietJet Air,1.300.000 VND/khách,09:20,11 thg 5,10:20,11 thg 5,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,29-04-2025
PQC0235,Vietnam Airlines,1.372.626 VND/khách,10:25,11 thg 5,11:25,11 thg 5,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,29-04-2025
PQC0259,Vietnam Airlines,1.382.616 VND/khách,13:05,11 thg 5,14:00,11 thg 5,55m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,29-04-2025
PQC0212,Vietnam Airlines,1.461.537 VND/khách,08:10,11 thg 5,08:55,11 thg 5,45m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,29-04-2025
PQC0085,VietJet Air,1.933.645 VND/khách,11:35,30 thg 4,12:35,30 thg 4,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,29-04-2025
PQC0159,Vietnam Airlines,1.953.045 VND/khách,04:15,30 thg 4,05:15,30 thg 4,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,29-04-2025
PQC0288,Vietnam Airlines,1.959.521 VND/khách,15:05,30 thg 4,16:10,30 thg 4,1h 5m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,29-04-2025
PQC0316,Vietnam Airlines,2.045.827 VND/khách,20:20,30 thg 4,21:25,30 thg 4,1h 5m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,29-04-2025
PQC0001,Bamboo Airways,1.934.703 VND/khách,16:30,01 thg 5,17:30,01 thg 5,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 20 kg,30-04-2025
PQC0131,VietJet Air,1.930.000 VND/khách,17:10,01 thg 5,18:15,01 thg 5,1h 5m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,30-04-2025
PQC0154,VietJet Air,1.930.000 VND/khách,17:40,01 thg 5,18:45,01 thg 5,1h 5m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,30-04-2025
PQC0016,VietJet Air,1.999.000 VND/khách,05:55,01 thg 5,06:55,01 thg 5,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,30-04-2025
PQC0002,Bamboo Airways,1.190.020 VND/khách,16:30,02 thg 5,17:30,02 thg 5,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,30-04-2025
PQC0323,Vietravel Airlines,1.218.945 VND/khách,17:25,02 thg 5,18:25,02 thg 5,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,30-04-2025
PQC0017,VietJet Air,1.565.000 VND/khách,05:55,02 thg 5,06:55,02 thg 5,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,30-04-2025
PQC0109,VietJet Air,1.565.000 VND/khách,15:40,02 thg 5,16:40,02 thg 5,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,30-04-2025
PQC0132,VietJet Air,1.565.000 VND/khách,17:10,02 thg 5,18:15,02 thg 5,1h 5m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,30-04-2025
PQC0292,Vietnam Airlines,1.567.431 VND/khách,17:25,02 thg 5,18:25,02 thg 5,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,30-04-2025
PQC0201,Vietnam Airlines,1.573.425 VND/khách,07:00,02 thg 5,08:05,02 thg 5,1h 5m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,30-04-2025
PQC0305,Vietnam Airlines,1.664.334 VND/khách,20:20,02 thg 5,21:20,02 thg 5,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,30-04-2025
PQC0182,Vietnam Airlines,1.701.297 VND/khách,05:40,02 thg 5,06:40,02 thg 5,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,30-04-2025
PQC0042,VietJet Air,1.826.000 VND/khách,09:20,02 thg 5,10:20,02 thg 5,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,30-04-2025
PQC0088,VietJet Air,1.826.000 VND/khách,14:05,02 thg 5,15:05,02 thg 5,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,30-04-2025
PQC0245,Vietnam Airlines,1.843.155 VND/khách,10:30,02 thg 5,11:35,02 thg 5,1h 5m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,30-04-2025
PQC0269,Vietnam Airlines,1.962.036 VND/khách,15:05,02 thg 5,16:10,02 thg 5,1h 5m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,30-04-2025
PQC0226,Vietnam Airlines,1.998.999 VND/khách,10:25,02 thg 5,11:25,02 thg 5,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,30-04-2025
PQC0248,Vietnam Airlines,2.006.991 VND/khách,13:00,02 thg 5,14:00,02 thg 5,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,30-04-2025
PQC0003,Bamboo Airways,1.156.190 VND/khách,16:30,03 thg 5,17:30,03 thg 5,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,30-04-2025
PQC0018,VietJet Air,1.162.000 VND/khách,05:55,03 thg 5,06:55,03 thg 5,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,30-04-2025
PQC0037,VietJet Air,1.162.000 VND/khách,08:25,03 thg 5,09:30,03 thg 5,1h 5m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,30-04-2025
PQC0324,Vietravel Airlines,1.163.279 VND/khách,17:25,03 thg 5,18:25,03 thg 5,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,30-04-2025
PQC0293,Vietnam Airlines,1.254.516 VND/khách,17:25,03 thg 5,18:25,03 thg 5,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,30-04-2025
PQC0133,VietJet Air,1.300.000 VND/khách,17:10,03 thg 5,18:15,03 thg 5,1h 5m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,30-04-2025
PQC0183,Vietnam Airlines,1.366.860 VND/khách,05:40,03 thg 5,06:40,03 thg 5,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,30-04-2025
PQC0247,Vietnam Airlines,1.366.860 VND/khách,12:20,03 thg 5,13:25,03 thg 5,1h 5m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,30-04-2025
PQC0306,Vietnam Airlines,1.479.205 VND/khách,20:20,03 thg 5,21:20,03 thg 5,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,30-04-2025
PQC0270,Vietnam Airlines,1.479.205 VND/khách,15:05,03 thg 5,16:10,03 thg 5,1h 5m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,30-04-2025
PQC0089,VietJet Air,1.565.000 VND/khách,14:05,03 thg 5,15:05,03 thg 5,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,30-04-2025
PQC0110,VietJet Air,1.565.000 VND/khách,15:40,03 thg 5,16:40,03 thg 5,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,30-04-2025
PQC0204,Vietnam Airlines,1.580.108 VND/khách,08:10,03 thg 5,08:55,03 thg 5,45m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,30-04-2025
PQC0043,VietJet Air,1.792.000 VND/khách,09:20,03 thg 5,10:20,03 thg 5,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,30-04-2025
PQC0067,VietJet Air,1.792.000 VND/khách,11:35,03 thg 5,12:35,03 thg 5,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,30-04-2025
PQC0252,Vietnam Airlines,1.844.235 VND/khách,13:05,03 thg 5,14:00,03 thg 5,55m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,30-04-2025
PQC0227,Vietnam Airlines,1.900.061 VND/khách,10:25,03 thg 5,11:25,03 thg 5,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,30-04-2025
PQC0004,Bamboo Airways,1.167.757 VND/khách,16:30,04 thg 5,17:30,04 thg 5,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,30-04-2025
PQC0019,VietJet Air,1.054.000 VND/khách,05:55,04 thg 5,06:55,04 thg 5,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,30-04-2025
PQC0111,VietJet Air,1.163.000 VND/khách,15:40,04 thg 5,16:40,04 thg 5,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,30-04-2025
PQC0134,VietJet Air,1.163.000 VND/khách,17:10,04 thg 5,18:15,04 thg 5,1h 5m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,30-04-2025
PQC0205,Vietnam Airlines,1.254.516 VND/khách,08:10,04 thg 5,08:55,04 thg 5,45m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,30-04-2025
PQC0184,Vietnam Airlines,1.254.516 VND/khách,05:40,04 thg 5,06:40,04 thg 5,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,30-04-2025
PQC0294,Vietnam Airlines,1.254.516 VND/khách,17:25,04 thg 5,18:25,04 thg 5,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,30-04-2025
PQC0320,Vietnam Airlines,1.254.516 VND/khách,21:00,04 thg 5,22:00,04 thg 5,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,30-04-2025
PQC0271,Vietnam Airlines,1.254.516 VND/khách,15:05,04 thg 5,16:10,04 thg 5,1h 5m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,30-04-2025
PQC0044,VietJet Air,1.300.000 VND/khách,09:20,04 thg 5,10:20,04 thg 5,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,30-04-2025
PQC0068,VietJet Air,1.300.000 VND/khách,11:35,04 thg 5,12:35,04 thg 5,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,30-04-2025
PQC0090,VietJet Air,1.300.000 VND/khách,14:05,04 thg 5,15:05,04 thg 5,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,30-04-2025
PQC0253,Vietnam Airlines,1.580.108 VND/khách,13:05,04 thg 5,14:00,04 thg 5,55m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,30-04-2025
PQC0228,Vietnam Airlines,1.665.389 VND/khách,10:25,04 thg 5,11:25,04 thg 5,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,30-04-2025
PQC0325,Vietravel Airlines,1.903.230 VND/khách,17:25,04 thg 5,18:25,04 thg 5,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,30-04-2025
PQC0005,Bamboo Airways,869.953 VND/khách,16:30,05 thg 5,17:30,05 thg 5,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,30-04-2025
PQC0326,Vietravel Airlines,767.292 VND/khách,17:25,05 thg 5,18:25,05 thg 5,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,30-04-2025
PQC0135,VietJet Air,827.000 VND/khách,17:10,05 thg 5,18:15,05 thg 5,1h 5m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,30-04-2025
PQC0170,Vietnam Airlines,995.499 VND/khách,05:25,05 thg 5,06:20,05 thg 5,55m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 0 kg,30-04-2025
PQC0020,VietJet Air,1.058.000 VND/khách,05:55,05 thg 5,06:55,05 thg 5,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,30-04-2025
PQC0112,VietJet Air,1.058.000 VND/khách,15:40,05 thg 5,16:40,05 thg 5,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,30-04-2025
PQC0185,Vietnam Airlines,1.142.171 VND/khách,05:40,05 thg 5,06:40,05 thg 5,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,30-04-2025
PQC0308,Vietnam Airlines,1.142.171 VND/khách,20:20,05 thg 5,21:20,05 thg 5,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,30-04-2025
PQC0091,VietJet Air,1.166.000 VND/khách,14:05,05 thg 5,15:05,05 thg 5,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,30-04-2025
PQC0272,Vietnam Airlines,1.254.516 VND/khách,15:05,05 thg 5,16:10,05 thg 5,1h 5m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,30-04-2025
PQC0045,VietJet Air,1.312.000 VND/khách,09:20,05 thg 5,10:20,05 thg 5,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,30-04-2025
PQC0069,VietJet Air,1.312.000 VND/khách,11:35,05 thg 5,12:35,05 thg 5,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,30-04-2025
PQC0254,Vietnam Airlines,1.366.860 VND/khách,13:05,05 thg 5,14:00,05 thg 5,55m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,30-04-2025
PQC0229,Vietnam Airlines,1.479.205 VND/khách,10:25,05 thg 5,11:25,05 thg 5,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,30-04-2025
PQC0206,Vietnam Airlines,1.754.295 VND/khách,08:10,05 thg 5,08:55,05 thg 5,45m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,30-04-2025
PQC0327,Vietravel Airlines,767.292 VND/khách,17:25,06 thg 5,18:25,06 thg 5,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,30-04-2025
PQC0136,VietJet Air,827.000 VND/khách,17:10,06 thg 5,18:15,06 thg 5,1h 5m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,30-04-2025
PQC0021,VietJet Air,1.054.000 VND/khách,05:55,06 thg 5,06:55,06 thg 5,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,30-04-2025
PQC0113,VietJet Air,1.054.000 VND/khách,15:40,06 thg 5,16:40,06 thg 5,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,30-04-2025
PQC0186,Vietnam Airlines,1.142.171 VND/khách,05:40,06 thg 5,06:40,06 thg 5,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,30-04-2025
PQC0064,VietJet Air,1.163.000 VND/khách,11:30,06 thg 5,12:30,06 thg 5,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,30-04-2025
PQC0070,VietJet Air,1.163.000 VND/khách,11:35,06 thg 5,12:35,06 thg 5,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,30-04-2025
PQC0092,VietJet Air,1.163.000 VND/khách,14:05,06 thg 5,15:05,06 thg 5,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,30-04-2025
PQC0273,Vietnam Airlines,1.254.516 VND/khách,15:05,06 thg 5,16:10,06 thg 5,1h 5m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,30-04-2025
PQC0046,VietJet Air,1.300.000 VND/khách,09:20,06 thg 5,10:20,06 thg 5,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,30-04-2025
PQC0207,Vietnam Airlines,1.366.860 VND/khách,08:10,06 thg 5,08:55,06 thg 5,45m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,30-04-2025
PQC0255,Vietnam Airlines,1.479.205 VND/khách,13:05,06 thg 5,14:00,06 thg 5,55m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,30-04-2025
PQC0230,Vietnam Airlines,1.479.205 VND/khách,10:25,06 thg 5,11:25,06 thg 5,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,30-04-2025
PQC0006,Bamboo Airways,951.543 VND/khách,16:30,07 thg 5,17:30,07 thg 5,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,30-04-2025
PQC0328,Vietravel Airlines,767.292 VND/khách,17:25,07 thg 5,18:25,07 thg 5,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,30-04-2025
PQC0137,VietJet Air,827.000 VND/khách,17:10,07 thg 5,18:15,07 thg 5,1h 5m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,30-04-2025
PQC0022,VietJet Air,1.054.000 VND/khách,05:55,07 thg 5,06:55,07 thg 5,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,30-04-2025
PQC0114,VietJet Air,1.056.000 VND/khách,15:40,07 thg 5,16:40,07 thg 5,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,30-04-2025
PQC0187,Vietnam Airlines,1.142.171 VND/khách,05:40,07 thg 5,06:40,07 thg 5,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,30-04-2025
PQC0071,VietJet Air,1.163.000 VND/khách,11:35,07 thg 5,12:35,07 thg 5,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,30-04-2025
PQC0093,VietJet Air,1.163.000 VND/khách,14:05,07 thg 5,15:05,07 thg 5,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,30-04-2025
PQC0047,VietJet Air,1.300.000 VND/khách,09:20,07 thg 5,10:20,07 thg 5,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,30-04-2025
PQC0208,Vietnam Airlines,1.366.860 VND/khách,08:10,07 thg 5,08:55,07 thg 5,45m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,30-04-2025
PQC0231,Vietnam Airlines,1.479.205 VND/khách,10:25,07 thg 5,11:25,07 thg 5,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,30-04-2025
PQC0274,Vietnam Airlines,1.479.205 VND/khách,15:05,07 thg 5,16:10,07 thg 5,1h 5m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,30-04-2025
PQC0256,Vietnam Airlines,1.665.389 VND/khách,13:05,07 thg 5,14:00,07 thg 5,55m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,30-04-2025
PQC0023,VietJet Air,1.054.000 VND/khách,05:55,08 thg 5,06:55,08 thg 5,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,30-04-2025
PQC0329,Vietravel Airlines,1.084.081 VND/khách,17:25,08 thg 5,18:25,08 thg 5,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,30-04-2025
PQC0188,Vietnam Airlines,1.254.516 VND/khách,05:40,08 thg 5,06:40,08 thg 5,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,30-04-2025
PQC0094,VietJet Air,1.300.000 VND/khách,14:05,08 thg 5,15:05,08 thg 5,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,30-04-2025
PQC0115,VietJet Air,1.300.000 VND/khách,15:40,08 thg 5,16:40,08 thg 5,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,30-04-2025
PQC0038,VietJet Air,1.300.000 VND/khách,08:25,08 thg 5,09:30,08 thg 5,1h 5m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,30-04-2025
PQC0138,VietJet Air,1.300.000 VND/khách,17:10,08 thg 5,18:15,08 thg 5,1h 5m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,30-04-2025
PQC0155,VietJet Air,1.300.000 VND/khách,17:40,08 thg 5,18:45,08 thg 5,1h 5m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,30-04-2025
