,brand,price,start_time,start_day,end_day,end_time,trip_time,take_place,hand_luggage,checked_baggage,crawl_date,source_file,destination,id
11807,Vietnam Airlines,2035962,09:05,2025-04-27,2025-04-27,10:30,1h 25m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất",12,23,23-04-25,planetrip_SGN.DAD&dt=27-04-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0455
11808,Vietnam Airlines,2035962,15:10,2025-04-27,2025-04-27,16:35,1h 25m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất",12,23,23-04-25,planetrip_SGN.DAD&dt=27-04-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0603
11809,Vietnam Airlines,2038959,12:15,2025-04-27,2025-04-27,13:40,1h 25m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",12,23,23-04-25,planetrip_SGN.DAD&dt=27-04-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0548
11810,VietJet Air,2187518,21:15,2025-04-27,2025-04-27,22:35,1h 20m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,23-04-25,planetrip_SGN.DAD&dt=27-04-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0330
11811,Vietnam Airlines,2195802,09:10,2025-04-27,2025-04-27,10:25,1h 15m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất",12,23,23-04-25,planetrip_SGN.DAD&dt=27-04-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0468
11812,Vietnam Airlines,2195802,13:25,2025-04-27,2025-04-27,14:50,1h 25m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất",12,23,23-04-25,planetrip_SGN.DAD&dt=27-04-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0583
11813,Vietnam Airlines,2341656,10:25,2025-04-27,2025-04-27,11:50,1h 25m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất",12,23,23-04-25,planetrip_SGN.DAD&dt=27-04-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0498
11814,Vietnam Airlines,2341656,11:00,2025-04-27,2025-04-27,12:25,1h 25m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất",12,23,23-04-25,planetrip_SGN.DAD&dt=27-04-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0517
11815,VietJet Air,2502728,21:25,2025-04-27,2025-04-27,22:50,1h 25m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,23-04-25,planetrip_SGN.DAD&dt=27-04-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0353
11828,Bamboo Airways,1751847,09:05,2025-04-28,2025-04-28,10:30,1h 25m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất",7,0,23-04-25,planetrip_SGN.DAD&dt=28-04-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0029
11829,VietJet Air,1315703,05:00,2025-04-28,2025-04-28,06:20,1h 20m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,23-04-25,planetrip_SGN.DAD&dt=28-04-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0055
11830,VietJet Air,1315703,05:30,2025-04-28,2025-04-28,06:50,1h 20m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,23-04-25,planetrip_SGN.DAD&dt=28-04-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0068
11831,VietJet Air,1442385,13:35,2025-04-28,2025-04-28,14:50,1h 15m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,23-04-25,planetrip_SGN.DAD&dt=28-04-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0195
11832,VietJet Air,1442385,06:50,2025-04-28,2025-04-28,08:10,1h 20m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,23-04-25,planetrip_SGN.DAD&dt=28-04-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0086
11833,VietJet Air,1442385,12:10,2025-04-28,2025-04-28,13:30,1h 20m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,23-04-25,planetrip_SGN.DAD&dt=28-04-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0139
11834,VietJet Air,1442385,13:00,2025-04-28,2025-04-28,14:20,1h 20m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,23-04-25,planetrip_SGN.DAD&dt=28-04-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0173
11835,VietJet Air,1442385,17:35,2025-04-28,2025-04-28,18:55,1h 20m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,23-04-25,planetrip_SGN.DAD&dt=28-04-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0260
11836,VietJet Air,1442385,17:55,2025-04-28,2025-04-28,19:15,1h 20m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,23-04-25,planetrip_SGN.DAD&dt=28-04-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0281
11837,VietJet Air,1442385,14:10,2025-04-28,2025-04-28,15:35,1h 25m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,23-04-25,planetrip_SGN.DAD&dt=28-04-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0217
11838,Vietravel Airlines,1528170,21:05,2025-04-28,2025-04-28,22:25,1h 20m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất",7,0,23-04-25,planetrip_SGN.DAD&dt=28-04-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0779
11839,Vietnam Airlines,1545859,05:45,2025-04-28,2025-04-28,07:10,1h 25m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 3",12,23,23-04-25,planetrip_SGN.DAD&dt=28-04-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0387
11840,Vietnam Airlines,1545859,16:40,2025-04-28,2025-04-28,18:05,1h 25m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 3",12,23,23-04-25,planetrip_SGN.DAD&dt=28-04-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0653
11841,Vietnam Airlines,1545859,17:00,2025-04-28,2025-04-28,18:25,1h 25m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 3",12,23,23-04-25,planetrip_SGN.DAD&dt=28-04-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0662
11842,Vietnam Airlines,1545859,18:40,2025-04-28,2025-04-28,20:05,1h 25m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 3",12,23,23-04-25,planetrip_SGN.DAD&dt=28-04-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0686
11843,Vietnam Airlines,1545859,19:15,2025-04-28,2025-04-28,20:40,1h 25m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 3",12,23,23-04-25,planetrip_SGN.DAD&dt=28-04-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0707
11844,Vietnam Airlines,1545859,19:20,2025-04-28,2025-04-28,20:45,1h 25m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 3",12,23,23-04-25,planetrip_SGN.DAD&dt=28-04-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0711
11845,Vietnam Airlines,1545859,20:45,2025-04-28,2025-04-28,22:10,1h 25m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 3",12,23,23-04-25,planetrip_SGN.DAD&dt=28-04-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0742
11846,Vietnam Airlines,1545859,21:10,2025-04-28,2025-04-28,22:35,1h 25m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 3",12,23,23-04-25,planetrip_SGN.DAD&dt=28-04-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0751
11847,VietJet Air,1613955,12:30,2025-04-28,2025-04-28,13:50,1h 20m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,23-04-25,planetrip_SGN.DAD&dt=28-04-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0159
11848,VietJet Air,1613955,16:15,2025-04-28,2025-04-28,17:35,1h 20m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,23-04-25,planetrip_SGN.DAD&dt=28-04-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0246
11849,VietJet Air,1613955,19:15,2025-04-28,2025-04-28,20:35,1h 20m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,23-04-25,planetrip_SGN.DAD&dt=28-04-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0305
11850,VietJet Air,1613955,20:10,2025-04-28,2025-04-28,21:30,1h 20m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,23-04-25,planetrip_SGN.DAD&dt=28-04-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0318
11851,VietJet Air,1613955,10:25,2025-04-28,2025-04-28,11:50,1h 25m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,23-04-25,planetrip_SGN.DAD&dt=28-04-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0129
11852,Vietnam Airlines,1681096,09:10,2025-04-28,2025-04-28,10:25,1h 15m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 3",12,23,23-04-25,planetrip_SGN.DAD&dt=28-04-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0469
11853,Vietnam Airlines,1681096,08:00,2025-04-28,2025-04-28,09:25,1h 25m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 3",12,23,23-04-25,planetrip_SGN.DAD&dt=28-04-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0430
11854,Vietnam Airlines,1681096,09:05,2025-04-28,2025-04-28,10:30,1h 25m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 3",12,23,23-04-25,planetrip_SGN.DAD&dt=28-04-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0456
11855,Vietnam Airlines,1681096,15:10,2025-04-28,2025-04-28,16:35,1h 25m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 3",12,23,23-04-25,planetrip_SGN.DAD&dt=28-04-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0604
11856,Vietnam Airlines,1681096,16:00,2025-04-28,2025-04-28,17:25,1h 25m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 3",12,23,23-04-25,planetrip_SGN.DAD&dt=28-04-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0630
11857,VietJet Air,1725675,09:35,2025-04-28,2025-04-28,10:55,1h 20m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,23-04-25,planetrip_SGN.DAD&dt=28-04-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0106
11858,Bamboo Airways,1751847,09:05,2025-04-28,2025-04-28,10:30,1h 25m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất",7,0,23-04-25,planetrip_SGN.DAD&dt=28-04-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0029
11859,Vietnam Airlines,1816333,10:00,2025-04-28,2025-04-28,11:25,1h 25m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 3",12,23,23-04-25,planetrip_SGN.DAD&dt=28-04-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0492
11860,Vietnam Airlines,1816333,12:15,2025-04-28,2025-04-28,13:40,1h 25m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",12,23,23-04-25,planetrip_SGN.DAD&dt=28-04-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0549
11861,Vietnam Airlines,1816333,13:20,2025-04-28,2025-04-28,14:50,1h 30m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 3",12,23,23-04-25,planetrip_SGN.DAD&dt=28-04-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0577
11862,Vietnam Airlines,1878120,06:55,2025-04-28,2025-04-28,08:25,1h 30m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 3",12,23,23-04-25,planetrip_SGN.DAD&dt=28-04-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0408
11863,VietJet Air,2187518,21:15,2025-04-28,2025-04-28,22:35,1h 20m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,23-04-25,planetrip_SGN.DAD&dt=28-04-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0331
11864,Vietnam Airlines,2195802,11:00,2025-04-28,2025-04-28,12:25,1h 25m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 3",12,23,23-04-25,planetrip_SGN.DAD&dt=28-04-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0518
11865,VietJet Air,2444873,22:45,2025-04-28,2025-04-29,00:05,1h 20m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,23-04-25,planetrip_SGN.DAD&dt=28-04-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0371
11866,VietJet Air,2504723,21:25,2025-04-28,2025-04-28,22:50,1h 25m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,23-04-25,planetrip_SGN.DAD&dt=28-04-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0354
11878,Bamboo Airways,2078240,09:05,2025-04-29,2025-04-29,10:30,1h 25m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất",7,0,23-04-25,planetrip_SGN.DAD&dt=29-04-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0030
11879,Vietnam Airlines,1681096,05:45,2025-04-29,2025-04-29,07:10,1h 25m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 3",12,23,23-04-25,planetrip_SGN.DAD&dt=29-04-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0388
11880,Vietnam Airlines,1816333,06:55,2025-04-29,2025-04-29,08:25,1h 30m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 3",12,23,23-04-25,planetrip_SGN.DAD&dt=29-04-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0409
11881,VietJet Air,1871310,05:30,2025-04-29,2025-04-29,06:50,1h 20m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,23-04-25,planetrip_SGN.DAD&dt=29-04-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0069
11882,Vietnam Airlines,2035962,12:35,2025-04-29,2025-04-29,14:00,1h 25m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 3",12,23,23-04-25,planetrip_SGN.DAD&dt=29-04-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0557
11883,Vietnam Airlines,2035962,16:40,2025-04-29,2025-04-29,18:05,1h 25m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 3",12,23,23-04-25,planetrip_SGN.DAD&dt=29-04-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0654
11884,Vietnam Airlines,2035962,17:00,2025-04-29,2025-04-29,18:25,1h 25m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 3",12,23,23-04-25,planetrip_SGN.DAD&dt=29-04-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0663
11885,VietJet Air,2187518,09:35,2025-04-29,2025-04-29,10:55,1h 20m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,23-04-25,planetrip_SGN.DAD&dt=29-04-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0107
11886,VietJet Air,2187518,15:40,2025-04-29,2025-04-29,17:00,1h 20m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,23-04-25,planetrip_SGN.DAD&dt=29-04-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0226
11887,VietJet Air,2187518,10:25,2025-04-29,2025-04-29,11:50,1h 25m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,23-04-25,planetrip_SGN.DAD&dt=29-04-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0130
11888,Vietnam Airlines,2195802,09:05,2025-04-29,2025-04-29,10:25,1h 20m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 3",12,23,23-04-25,planetrip_SGN.DAD&dt=29-04-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0457
11889,Vietnam Airlines,2195802,08:00,2025-04-29,2025-04-29,09:25,1h 25m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 3",12,23,23-04-25,planetrip_SGN.DAD&dt=29-04-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0431
11890,VietJet Air,2333153,13:35,2025-04-29,2025-04-29,14:50,1h 15m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,23-04-25,planetrip_SGN.DAD&dt=29-04-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0196
11891,VietJet Air,2333153,12:30,2025-04-29,2025-04-29,13:50,1h 20m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,23-04-25,planetrip_SGN.DAD&dt=29-04-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0160
11892,Vietnam Airlines,2341656,10:00,2025-04-29,2025-04-29,11:25,1h 25m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 3",12,23,23-04-25,planetrip_SGN.DAD&dt=29-04-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0493
11893,Vietnam Airlines,2341656,15:10,2025-04-29,2025-04-29,16:35,1h 25m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 3",12,23,23-04-25,planetrip_SGN.DAD&dt=29-04-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0605
11894,Vietnam Airlines,2341656,16:00,2025-04-29,2025-04-29,17:25,1h 25m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 3",12,23,23-04-25,planetrip_SGN.DAD&dt=29-04-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0631
11895,Vietnam Airlines,2341656,18:40,2025-04-29,2025-04-29,20:05,1h 25m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 3",12,23,23-04-25,planetrip_SGN.DAD&dt=29-04-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0687
11896,Vietnam Airlines,2341656,19:15,2025-04-29,2025-04-29,20:40,1h 25m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 3",12,23,23-04-25,planetrip_SGN.DAD&dt=29-04-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0708
11897,Vietnam Airlines,2344653,12:15,2025-04-29,2025-04-29,13:40,1h 25m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",12,23,23-04-25,planetrip_SGN.DAD&dt=29-04-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0550
11898,VietJet Air,2444873,16:15,2025-04-29,2025-04-29,17:35,1h 20m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,23-04-25,planetrip_SGN.DAD&dt=29-04-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0247
11899,VietJet Air,2474798,05:00,2025-04-29,2025-04-29,06:20,1h 20m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,23-04-25,planetrip_SGN.DAD&dt=29-04-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0056
11900,VietJet Air,2474798,17:35,2025-04-29,2025-04-29,18:55,1h 20m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,23-04-25,planetrip_SGN.DAD&dt=29-04-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0261
11901,VietJet Air,2474798,17:55,2025-04-29,2025-04-29,19:15,1h 20m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,23-04-25,planetrip_SGN.DAD&dt=29-04-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0282
11902,Vietnam Airlines,2475522,11:00,2025-04-29,2025-04-29,12:25,1h 25m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 3",12,23,23-04-25,planetrip_SGN.DAD&dt=29-04-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0519
11903,Vietnam Airlines,2475522,13:20,2025-04-29,2025-04-29,14:50,1h 30m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 3",12,23,23-04-25,planetrip_SGN.DAD&dt=29-04-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0578
11904,Vietnam Airlines,2475522,19:35,2025-04-29,2025-04-29,21:05,1h 30m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 3",12,23,23-04-25,planetrip_SGN.DAD&dt=29-04-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0717
11905,VietJet Air,2504723,19:15,2025-04-29,2025-04-29,20:35,1h 20m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,23-04-25,planetrip_SGN.DAD&dt=29-04-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0306
11906,Vietravel Airlines,2515695,21:05,2025-04-29,2025-04-29,22:25,1h 20m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất",7,0,23-04-25,planetrip_SGN.DAD&dt=29-04-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0780
11907,Vietnam Airlines,2529468,09:05,2025-04-29,2025-04-29,10:30,1h 25m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 3",12,23,23-04-25,planetrip_SGN.DAD&dt=29-04-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0458
11908,Vietnam Airlines,2529468,21:15,2025-04-29,2025-04-29,22:40,1h 25m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 3",12,23,23-04-25,planetrip_SGN.DAD&dt=29-04-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0754
11915,Vietravel Airlines,1528170,21:05,2025-04-30,2025-04-30,22:25,1h 20m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất",7,0,23-04-25,planetrip_SGN.DAD&dt=30-04-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0781
11916,Vietnam Airlines,1681096,21:15,2025-04-30,2025-04-30,22:40,1h 25m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 3",12,23,23-04-25,planetrip_SGN.DAD&dt=30-04-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0755
11917,VietJet Air,1710713,21:15,2025-04-30,2025-04-30,22:35,1h 20m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,23-04-25,planetrip_SGN.DAD&dt=30-04-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0333
11918,VietJet Air,1729665,19:15,2025-04-30,2025-04-30,20:35,1h 20m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,23-04-25,planetrip_SGN.DAD&dt=30-04-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0307
11919,Vietnam Airlines,1816333,20:45,2025-04-30,2025-04-30,22:10,1h 25m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 3",12,23,23-04-25,planetrip_SGN.DAD&dt=30-04-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0744
11920,Vietnam Airlines,1816333,19:55,2025-04-30,2025-04-30,21:25,1h 30m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 3",12,23,23-04-25,planetrip_SGN.DAD&dt=30-04-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0720
11921,VietJet Air,1874303,17:35,2025-04-30,2025-04-30,18:55,1h 20m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,23-04-25,planetrip_SGN.DAD&dt=30-04-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0262
11922,VietJet Air,1874303,17:55,2025-04-30,2025-04-30,19:15,1h 20m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,23-04-25,planetrip_SGN.DAD&dt=30-04-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0283
11923,Vietnam Airlines,1878120,17:00,2025-04-30,2025-04-30,18:25,1h 25m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 3",12,23,23-04-25,planetrip_SGN.DAD&dt=30-04-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0664
11924,Vietnam Airlines,1878120,18:40,2025-04-30,2025-04-30,20:05,1h 25m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 3",12,23,23-04-25,planetrip_SGN.DAD&dt=30-04-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0688
11925,VietJet Air,2019938,16:15,2025-04-30,2025-04-30,17:35,1h 20m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,23-04-25,planetrip_SGN.DAD&dt=30-04-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0248
11926,VietJet Air,2019938,21:25,2025-04-30,2025-04-30,22:50,1h 25m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,23-04-25,planetrip_SGN.DAD&dt=30-04-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0356
11927,Vietnam Airlines,2035962,19:15,2025-04-30,2025-04-30,20:40,1h 25m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 3",12,23,23-04-25,planetrip_SGN.DAD&dt=30-04-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0709
11928,Vietnam Airlines,2104933,16:40,2025-04-30,2025-04-30,18:05,1h 25m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 3",12,23,23-04-25,planetrip_SGN.DAD&dt=30-04-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0655
