,brand,price,start_time,start_day,end_day,end_time,trip_time,take_place,hand_luggage,checked_baggage,crawl_date,source_file,destination,id
1868,Vietnam Airlines,1236762,20:20,2025-05-04,2025-05-04,21:20,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",12,23,2025-04-14,planetrip_SGN.PQC&dt=04-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0307
1869,VietJet Air,800000,17:10,2025-05-04,2025-05-04,18:15,1h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,2025-04-14,planetrip_SGN.PQC&dt=04-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0134
1870,Vietravel Airlines,821940,17:25,2025-05-04,2025-05-04,18:25,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất",7,0,2025-04-14,planetrip_SGN.PQC&dt=04-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0325
1871,Bamboo Airways,874325,16:30,2025-05-04,2025-05-04,17:30,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất",7,0,2025-04-14,planetrip_SGN.PQC&dt=04-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0004
1872,VietJet Air,1028000,05:55,2025-05-04,2025-05-04,06:55,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,2025-04-14,planetrip_SGN.PQC&dt=04-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0019
1873,VietJet Air,1028000,15:40,2025-05-04,2025-05-04,16:40,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,2025-04-14,planetrip_SGN.PQC&dt=04-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0111
1874,Vietnam Airlines,1095903,05:25,2025-05-04,2025-05-04,06:20,55m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",12,23,2025-04-14,planetrip_SGN.PQC&dt=04-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0169
1875,VietJet Air,1139000,11:35,2025-05-04,2025-05-04,12:35,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,2025-04-14,planetrip_SGN.PQC&dt=04-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0068
1876,VietJet Air,1139000,14:05,2025-05-04,2025-05-04,15:05,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,2025-04-14,planetrip_SGN.PQC&dt=04-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0090
1877,Vietnam Airlines,1236762,20:20,2025-05-04,2025-05-04,21:20,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",12,23,2025-04-14,planetrip_SGN.PQC&dt=04-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0307
1878,Vietnam Airlines,1273725,05:40,2025-05-04,2025-05-04,06:40,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",12,23,2025-04-14,planetrip_SGN.PQC&dt=04-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0184
1879,VietJet Air,1285000,09:20,2025-05-04,2025-05-04,10:20,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,2025-04-14,planetrip_SGN.PQC&dt=04-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0044
1880,Vietnam Airlines,1384614,15:05,2025-05-04,2025-05-04,16:10,1h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",12,23,2025-04-14,planetrip_SGN.PQC&dt=04-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0271
1881,Vietnam Airlines,1476522,08:10,2025-05-04,2025-05-04,08:55,45m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",12,23,2025-04-14,planetrip_SGN.PQC&dt=04-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0205
1882,Vietnam Airlines,1591407,10:25,2025-05-04,2025-05-04,11:25,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",12,23,2025-04-14,planetrip_SGN.PQC&dt=04-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0228
1883,Vietnam Airlines,1383615,05:40,2025-04-21,2025-04-21,06:40,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",12,23,2025-04-14,planetrip_SGN.PQC&dt=21-04-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0192
1884,VietJet Air,800000,17:10,2025-04-21,2025-04-21,18:15,1h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,2025-04-14,planetrip_SGN.PQC&dt=21-04-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0142
1885,Vietravel Airlines,822938,17:25,2025-04-21,2025-04-21,18:25,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất",7,0,2025-04-14,planetrip_SGN.PQC&dt=21-04-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0333
1886,Bamboo Airways,869953,16:30,2025-04-21,2025-04-21,17:30,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất",7,0,2025-04-14,planetrip_SGN.PQC&dt=21-04-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0009
1887,VietJet Air,1028000,15:40,2025-04-21,2025-04-21,16:40,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,2025-04-14,planetrip_SGN.PQC&dt=21-04-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0119
1888,VietJet Air,1146565,05:55,2025-04-21,2025-04-21,06:55,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,2025-04-14,planetrip_SGN.PQC&dt=21-04-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0027
1889,VietJet Air,1285000,09:20,2025-04-21,2025-04-21,10:20,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,2025-04-14,planetrip_SGN.PQC&dt=21-04-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0052
1890,VietJet Air,1285000,11:35,2025-04-21,2025-04-21,12:35,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,2025-04-14,planetrip_SGN.PQC&dt=21-04-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0076
1891,VietJet Air,1286000,14:05,2025-04-21,2025-04-21,15:05,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,2025-04-14,planetrip_SGN.PQC&dt=21-04-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0098
1892,Vietnam Airlines,1383615,05:40,2025-04-21,2025-04-21,06:40,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",12,23,2025-04-14,planetrip_SGN.PQC&dt=21-04-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0192
1893,Vietnam Airlines,1786212,08:10,2025-04-21,2025-04-21,08:55,45m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",12,23,2025-04-14,planetrip_SGN.PQC&dt=21-04-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0213
1894,Vietnam Airlines,1982016,10:25,2025-04-21,2025-04-21,11:25,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",12,23,2025-04-14,planetrip_SGN.PQC&dt=21-04-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0236
1895,Vietnam Airlines,1982016,15:05,2025-04-21,2025-04-21,16:10,1h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",12,23,2025-04-14,planetrip_SGN.PQC&dt=21-04-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0279
1896,Vietnam Airlines,1384614,05:40,2025-04-22,2025-04-22,06:40,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",12,23,2025-04-14,planetrip_SGN.PQC&dt=22-04-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0193
1897,Vietravel Airlines,755108,17:25,2025-04-22,2025-04-22,18:25,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất",7,0,2025-04-14,planetrip_SGN.PQC&dt=22-04-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0334
1898,VietJet Air,800000,17:10,2025-04-22,2025-04-22,18:15,1h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,2025-04-14,planetrip_SGN.PQC&dt=22-04-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0143
1899,VietJet Air,1028000,05:55,2025-04-22,2025-04-22,06:55,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,2025-04-14,planetrip_SGN.PQC&dt=22-04-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0028
1900,VietJet Air,1028000,15:40,2025-04-22,2025-04-22,16:40,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,2025-04-14,planetrip_SGN.PQC&dt=22-04-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0120
1901,VietJet Air,1139000,14:05,2025-04-22,2025-04-22,15:05,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,2025-04-14,planetrip_SGN.PQC&dt=22-04-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0099
1902,VietJet Air,1285000,09:20,2025-04-22,2025-04-22,10:20,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,2025-04-14,planetrip_SGN.PQC&dt=22-04-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0053
1903,VietJet Air,1285000,11:35,2025-04-22,2025-04-22,12:35,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,2025-04-14,planetrip_SGN.PQC&dt=22-04-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0077
1904,Vietnam Airlines,1384614,05:40,2025-04-22,2025-04-22,06:40,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",12,23,2025-04-14,planetrip_SGN.PQC&dt=22-04-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0193
1905,Vietnam Airlines,1787211,08:10,2025-04-22,2025-04-22,08:55,45m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",12,23,2025-04-14,planetrip_SGN.PQC&dt=22-04-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0214
1906,Vietnam Airlines,1787211,15:05,2025-04-22,2025-04-22,16:10,1h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",12,23,2025-04-14,planetrip_SGN.PQC&dt=22-04-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0280
1907,Vietnam Airlines,1942056,13:05,2025-04-22,2025-04-22,14:00,55m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",12,23,2025-04-14,planetrip_SGN.PQC&dt=22-04-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0261
1908,Vietnam Airlines,1258740,05:40,2025-04-23,2025-04-23,06:40,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",12,23,2025-04-14,planetrip_SGN.PQC&dt=23-04-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0194
1909,Vietravel Airlines,759098,17:25,2025-04-23,2025-04-23,18:25,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất",7,0,2025-04-14,planetrip_SGN.PQC&dt=23-04-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0335
1910,VietJet Air,800000,17:40,2025-04-23,2025-04-23,18:40,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,2025-04-14,planetrip_SGN.PQC&dt=23-04-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0157
1911,Bamboo Airways,869953,16:30,2025-04-23,2025-04-23,17:30,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất",7,0,2025-04-14,planetrip_SGN.PQC&dt=23-04-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0010
1912,Vietnam Airlines,904095,05:25,2025-04-23,2025-04-23,06:20,55m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",12,0,2025-04-14,planetrip_SGN.PQC&dt=23-04-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0173
1913,VietJet Air,1028000,05:55,2025-04-23,2025-04-23,06:55,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,2025-04-14,planetrip_SGN.PQC&dt=23-04-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0029
1914,VietJet Air,1028000,16:25,2025-04-23,2025-04-23,17:25,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,2025-04-14,planetrip_SGN.PQC&dt=23-04-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0129
1915,VietJet Air,1139000,14:05,2025-04-23,2025-04-23,15:05,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,2025-04-14,planetrip_SGN.PQC&dt=23-04-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0100
1916,Vietnam Airlines,1258740,05:40,2025-04-23,2025-04-23,06:40,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",12,23,2025-04-14,planetrip_SGN.PQC&dt=23-04-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0194
1917,VietJet Air,1285000,09:20,2025-04-23,2025-04-23,10:20,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,2025-04-14,planetrip_SGN.PQC&dt=23-04-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0054
1918,VietJet Air,1285000,11:35,2025-04-23,2025-04-23,12:35,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,2025-04-14,planetrip_SGN.PQC&dt=23-04-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0078
1919,Vietnam Airlines,1750248,08:10,2025-04-23,2025-04-23,08:55,45m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",12,23,2025-04-14,planetrip_SGN.PQC&dt=23-04-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0215
1920,Vietnam Airlines,1787211,15:05,2025-04-23,2025-04-23,16:10,1h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",12,23,2025-04-14,planetrip_SGN.PQC&dt=23-04-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0281
1921,Vietnam Airlines,1864134,13:05,2025-04-23,2025-04-23,14:00,55m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",12,23,2025-04-14,planetrip_SGN.PQC&dt=23-04-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0262
1922,Vietnam Airlines,1380618,05:40,2025-04-24,2025-04-24,06:40,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",12,23,2025-04-14,planetrip_SGN.PQC&dt=24-04-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0195
1923,VietJet Air,1139000,05:55,2025-04-24,2025-04-24,06:55,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,2025-04-14,planetrip_SGN.PQC&dt=24-04-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0030
1924,Vietravel Airlines,1139145,17:25,2025-04-24,2025-04-24,18:25,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất",7,0,2025-04-14,planetrip_SGN.PQC&dt=24-04-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0336
1925,Vietnam Airlines,1269729,05:25,2025-04-24,2025-04-24,06:20,55m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",12,23,2025-04-14,planetrip_SGN.PQC&dt=24-04-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0174
1926,VietJet Air,1285000,14:05,2025-04-24,2025-04-24,15:05,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,2025-04-14,planetrip_SGN.PQC&dt=24-04-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0101
1927,VietJet Air,1285000,16:30,2025-04-24,2025-04-24,17:30,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,2025-04-14,planetrip_SGN.PQC&dt=24-04-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0130
1928,VietJet Air,1285000,17:40,2025-04-24,2025-04-24,18:45,1h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,2025-04-14,planetrip_SGN.PQC&dt=24-04-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0158
1929,VietJet Air,1286000,11:35,2025-04-24,2025-04-24,12:35,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,2025-04-14,planetrip_SGN.PQC&dt=24-04-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0079
1930,Vietnam Airlines,1380618,05:40,2025-04-24,2025-04-24,06:40,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",12,23,2025-04-14,planetrip_SGN.PQC&dt=24-04-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0195
1931,VietJet Air,1403000,08:25,2025-04-24,2025-04-24,09:30,1h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,2025-04-14,planetrip_SGN.PQC&dt=24-04-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0039
1932,Vietnam Airlines,1783215,15:05,2025-04-24,2025-04-24,16:10,1h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",12,23,2025-04-14,planetrip_SGN.PQC&dt=24-04-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0282
1933,Vietnam Airlines,1876122,08:10,2025-04-24,2025-04-24,08:55,45m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",12,23,2025-04-14,planetrip_SGN.PQC&dt=24-04-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0217
1934,Vietnam Airlines,1916082,10:25,2025-04-24,2025-04-24,11:25,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",12,23,2025-04-14,planetrip_SGN.PQC&dt=24-04-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0239
1935,Vietnam Airlines,1598400,05:40,2025-04-25,2025-04-25,06:40,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",12,23,2025-04-14,planetrip_SGN.PQC&dt=25-04-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0196
1936,Vietravel Airlines,1139145,17:25,2025-04-25,2025-04-25,18:25,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất",7,0,2025-04-14,planetrip_SGN.PQC&dt=25-04-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0337
1937,VietJet Air,1285000,05:55,2025-04-25,2025-04-25,06:55,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,2025-04-14,planetrip_SGN.PQC&dt=25-04-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0031
1938,VietJet Air,1285000,15:40,2025-04-25,2025-04-25,16:40,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,2025-04-14,planetrip_SGN.PQC&dt=25-04-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0123
1939,VietJet Air,1285000,17:10,2025-04-25,2025-04-25,18:15,1h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,2025-04-14,planetrip_SGN.PQC&dt=25-04-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0146
1940,Bamboo Airways,1332977,16:30,2025-04-25,2025-04-25,17:30,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất",7,0,2025-04-14,planetrip_SGN.PQC&dt=25-04-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0011
1941,Vietnam Airlines,1384614,05:25,2025-04-25,2025-04-25,06:20,55m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",12,23,2025-04-14,planetrip_SGN.PQC&dt=25-04-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0175
1942,VietJet Air,1577000,14:05,2025-04-25,2025-04-25,15:05,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,2025-04-14,planetrip_SGN.PQC&dt=25-04-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0102
1943,Vietnam Airlines,1598400,05:40,2025-04-25,2025-04-25,06:40,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",12,23,2025-04-14,planetrip_SGN.PQC&dt=25-04-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0196
1944,Vietnam Airlines,1702296,17:25,2025-04-25,2025-04-25,18:25,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",12,23,2025-04-14,planetrip_SGN.PQC&dt=25-04-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0296
1945,Vietnam Airlines,1787211,20:20,2025-04-25,2025-04-25,21:20,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",12,23,2025-04-14,planetrip_SGN.PQC&dt=25-04-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0311
1946,VietJet Air,1810000,11:35,2025-04-25,2025-04-25,12:35,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,2025-04-14,planetrip_SGN.PQC&dt=25-04-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0080
1947,Vietnam Airlines,1983015,15:05,2025-04-25,2025-04-25,16:10,1h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",12,23,2025-04-14,planetrip_SGN.PQC&dt=25-04-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0283
1948,Vietnam Airlines,2000997,08:10,2025-04-25,2025-04-25,08:55,45m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",12,23,2025-04-14,planetrip_SGN.PQC&dt=25-04-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0218
1949,Vietnam Airlines,2000997,10:25,2025-04-25,2025-04-25,11:25,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",12,23,2025-04-14,planetrip_SGN.PQC&dt=25-04-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0240
1950,Vietnam Airlines,1376622,05:40,2025-04-26,2025-04-26,06:40,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",12,23,2025-04-14,planetrip_SGN.PQC&dt=26-04-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0197
1951,VietJet Air,1028000,17:10,2025-04-26,2025-04-26,18:15,1h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,2025-04-14,planetrip_SGN.PQC&dt=26-04-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0147
1952,Vietravel Airlines,1065330,17:25,2025-04-26,2025-04-26,18:25,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất",7,0,2025-04-14,planetrip_SGN.PQC&dt=26-04-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0338
1953,VietJet Air,1139000,15:40,2025-04-26,2025-04-26,16:40,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,2025-04-14,planetrip_SGN.PQC&dt=26-04-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0124
1954,VietJet Air,1285000,05:55,2025-04-26,2025-04-26,06:55,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,2025-04-14,planetrip_SGN.PQC&dt=26-04-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0032
1955,VietJet Air,1285000,14:05,2025-04-26,2025-04-26,15:05,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,2025-04-14,planetrip_SGN.PQC&dt=26-04-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0103
1956,Vietnam Airlines,1411137,05:25,2025-04-26,2025-04-26,06:20,55m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",12,23,2025-04-14,planetrip_SGN.PQC&dt=26-04-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0176
1957,VietJet Air,1577000,11:35,2025-04-26,2025-04-26,12:35,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,2025-04-14,planetrip_SGN.PQC&dt=26-04-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0081
1958,VietJet Air,1694000,09:20,2025-04-26,2025-04-26,10:20,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,2025-04-14,planetrip_SGN.PQC&dt=26-04-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0057
1959,Vietnam Airlines,1787211,20:20,2025-04-26,2025-04-26,21:20,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",12,23,2025-04-14,planetrip_SGN.PQC&dt=26-04-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0312
1960,Vietnam Airlines,1868130,15:05,2025-04-26,2025-04-26,16:10,1h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",12,23,2025-04-14,planetrip_SGN.PQC&dt=26-04-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0284
