,id,brand,price,start_time,start_day,end_time,end_day,trip_time,hand_luggage,checked_baggage,crawl_date,destination
4288,PQC0169,Vietnam Airlines,1.097.901 VND/khách,05:25,2025-05-04,06:20,2025-05-04,55m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-23,PQC
4289,PQC0317,Vietnam Airlines,1.119.879 VND/khách,20:25,2025-05-04,21:25,2025-05-04,1h 0m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-23,PQC
4290,PQC0184,Vietnam Airlines,1.164.834 VND/khách,05:40,2025-05-04,06:40,2025-05-04,1h 0m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-23,PQC
4291,PQC0320,Vietnam Airlines,1.164.834 VND/khách,21:00,2025-05-04,22:00,2025-05-04,1h 0m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-23,PQC
4292,PQC0162,Vietnam Airlines,1.167.831 VND/khách,05:10,2025-05-04,06:10,2025-05-04,1h 0m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-23,PQC
4293,PQC0294,Vietnam Airlines,1.167.831 VND/khách,17:25,2025-05-04,18:25,2025-05-04,1h 0m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-23,PQC
4294,PQC0090,VietJet Air,1.177.000 VND/khách,14:05,2025-05-04,15:05,2025-05-04,1h 0m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-23,PQC
4295,PQC0044,VietJet Air,1.315.000 VND/khách,09:20,2025-05-04,10:20,2025-05-04,1h 0m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-23,PQC
4296,PQC0068,VietJet Air,1.315.000 VND/khách,11:35,2025-05-04,12:35,2025-05-04,1h 0m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-23,PQC
4297,PQC0004,Bamboo Airways,1.316.655 VND/khách,16:30,2025-05-04,17:30,2025-05-04,1h 0m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-23,PQC
4298,PQC0271,Vietnam Airlines,1.377.621 VND/khách,15:05,2025-05-04,16:10,2025-05-04,1h 5m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-23,PQC
4299,PQC0205,Vietnam Airlines,1.474.524 VND/khách,08:10,2025-05-04,08:55,2025-05-04,45m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-23,PQC
4300,PQC0253,Vietnam Airlines,1.577.421 VND/khách,13:05,2025-05-04,14:00,2025-05-04,55m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-23,PQC
4301,PQC0228,Vietnam Airlines,1.683.315 VND/khách,10:25,2025-05-04,11:25,2025-05-04,1h 0m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-23,PQC
4304,PQC0005,Bamboo Airways,1.153.459 VND/khách,16:30,2025-05-05,17:30,2025-05-05,1h 0m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-23,PQC
4305,PQC0326,Vietravel Airlines,760.095 VND/khách,17:25,2025-05-05,18:25,2025-05-05,1h 0m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-23,PQC
4306,PQC0135,VietJet Air,834.000 VND/khách,17:10,2025-05-05,18:15,2025-05-05,1h 5m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-23,PQC
4307,PQC0170,Vietnam Airlines,870.129 VND/khách,05:25,2025-05-05,06:20,2025-05-05,55m,Hành lý xách tay 1 x 12 kg,Hành lý 0 kg,2025-04-23,PQC
4308,PQC0020,VietJet Air,1.065.000 VND/khách,05:55,2025-05-05,06:55,2025-05-05,1h 0m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-23,PQC
4309,PQC0112,VietJet Air,1.065.000 VND/khách,15:40,2025-05-05,16:40,2025-05-05,1h 0m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-23,PQC
4310,PQC0091,VietJet Air,1.177.000 VND/khách,14:05,2025-05-05,15:05,2025-05-05,1h 0m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-23,PQC
4311,PQC0185,Vietnam Airlines,1.246.752 VND/khách,05:40,2025-05-05,06:40,2025-05-05,1h 0m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-23,PQC
4312,PQC0045,VietJet Air,1.319.000 VND/khách,09:20,2025-05-05,10:20,2025-05-05,1h 0m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-23,PQC
4313,PQC0069,VietJet Air,1.319.000 VND/khách,11:35,2025-05-05,12:35,2025-05-05,1h 0m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-23,PQC
4314,PQC0295,Vietnam Airlines,1.377.621 VND/khách,17:25,2025-05-05,18:25,2025-05-05,1h 0m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-23,PQC
4315,PQC0308,Vietnam Airlines,1.377.621 VND/khách,20:20,2025-05-05,21:20,2025-05-05,1h 0m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-23,PQC
4316,PQC0318,Vietnam Airlines,1.381.617 VND/khách,20:25,2025-05-05,21:25,2025-05-05,1h 0m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-23,PQC
4317,PQC0272,Vietnam Airlines,1.497.501 VND/khách,15:05,2025-05-05,16:10,2025-05-05,1h 5m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-23,PQC
4318,PQC0254,Vietnam Airlines,1.577.421 VND/khách,13:05,2025-05-05,14:00,2025-05-05,55m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-23,PQC
4319,PQC0206,Vietnam Airlines,1.698.300 VND/khách,08:10,2025-05-05,08:55,2025-05-05,45m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-23,PQC
4320,PQC0229,Vietnam Airlines,1.698.300 VND/khách,10:25,2025-05-05,11:25,2025-05-05,1h 0m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-23,PQC
4323,PQC0327,Vietravel Airlines,760.095 VND/khách,17:25,2025-05-06,18:25,2025-05-06,1h 0m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-23,PQC
4324,PQC0136,VietJet Air,834.000 VND/khách,17:10,2025-05-06,18:15,2025-05-06,1h 5m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-23,PQC
4325,PQC0021,VietJet Air,1.065.000 VND/khách,05:55,2025-05-06,06:55,2025-05-06,1h 0m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-23,PQC
4326,PQC0113,VietJet Air,1.065.000 VND/khách,15:40,2025-05-06,16:40,2025-05-06,1h 0m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-23,PQC
4327,PQC0064,VietJet Air,1.178.000 VND/khách,11:30,2025-05-06,12:30,2025-05-06,1h 0m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-23,PQC
4328,PQC0070,VietJet Air,1.178.000 VND/khách,11:35,2025-05-06,12:35,2025-05-06,1h 0m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-23,PQC
4329,PQC0092,VietJet Air,1.178.000 VND/khách,14:05,2025-05-06,15:05,2025-05-06,1h 0m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-23,PQC
4330,PQC0186,Vietnam Airlines,1.257.741 VND/khách,05:40,2025-05-06,06:40,2025-05-06,1h 0m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-23,PQC
4331,PQC0046,VietJet Air,1.319.000 VND/khách,09:20,2025-05-06,10:20,2025-05-06,1h 0m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-23,PQC
4332,PQC0273,Vietnam Airlines,1.500.498 VND/khách,15:05,2025-05-06,16:10,2025-05-06,1h 5m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-23,PQC
4333,PQC0207,Vietnam Airlines,1.578.420 VND/khách,08:10,2025-05-06,08:55,2025-05-06,45m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-23,PQC
4334,PQC0255,Vietnam Airlines,1.578.420 VND/khách,13:05,2025-05-06,14:00,2025-05-06,55m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-23,PQC
4335,PQC0230,Vietnam Airlines,1.691.307 VND/khách,10:25,2025-05-06,11:25,2025-05-06,1h 0m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-23,PQC
4339,PQC0006,Bamboo Airways,839.154 VND/khách,16:30,2025-05-07,17:30,2025-05-07,1h 0m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-23,PQC
4340,PQC0328,Vietravel Airlines,760.095 VND/khách,17:25,2025-05-07,18:25,2025-05-07,1h 0m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-23,PQC
4341,PQC0022,VietJet Air,834.000 VND/khách,05:55,2025-05-07,06:55,2025-05-07,1h 0m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-23,PQC
4342,PQC0137,VietJet Air,834.000 VND/khách,17:10,2025-05-07,18:15,2025-05-07,1h 5m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-23,PQC
4343,PQC0114,VietJet Air,1.065.000 VND/khách,15:40,2025-05-07,16:40,2025-05-07,1h 0m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-23,PQC
4344,PQC0071,VietJet Air,1.177.000 VND/khách,11:35,2025-05-07,12:35,2025-05-07,1h 0m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-23,PQC
4345,PQC0093,VietJet Air,1.177.000 VND/khách,14:05,2025-05-07,15:05,2025-05-07,1h 0m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-23,PQC
4346,PQC0187,Vietnam Airlines,1.242.756 VND/khách,05:40,2025-05-07,06:40,2025-05-07,1h 0m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-23,PQC
4347,PQC0047,VietJet Air,1.315.000 VND/khách,09:20,2025-05-07,10:20,2025-05-07,1h 0m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-23,PQC
4348,PQC0208,Vietnam Airlines,1.577.421 VND/khách,08:10,2025-05-07,08:55,2025-05-07,45m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-23,PQC
4349,PQC0274,Vietnam Airlines,1.577.421 VND/khách,15:05,2025-05-07,16:10,2025-05-07,1h 5m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-23,PQC
4350,PQC0231,Vietnam Airlines,1.683.315 VND/khách,10:25,2025-05-07,11:25,2025-05-07,1h 0m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-23,PQC
4351,PQC0256,Vietnam Airlines,1.888.110 VND/khách,13:05,2025-05-07,14:00,2025-05-07,55m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-23,PQC
4354,PQC0023,VietJet Air,1.065.000 VND/khách,05:55,2025-05-08,06:55,2025-05-08,1h 0m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-23,PQC
4355,PQC0329,Vietravel Airlines,1.070.318 VND/khách,17:25,2025-05-08,18:25,2025-05-08,1h 0m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-23,PQC
4356,PQC0072,VietJet Air,1.319.000 VND/khách,11:35,2025-05-08,12:35,2025-05-08,1h 0m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-23,PQC
4357,PQC0094,VietJet Air,1.319.000 VND/khách,14:05,2025-05-08,15:05,2025-05-08,1h 0m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-23,PQC
4358,PQC0115,VietJet Air,1.319.000 VND/khách,15:40,2025-05-08,16:40,2025-05-08,1h 0m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-23,PQC
4359,PQC0038,VietJet Air,1.319.000 VND/khách,08:25,2025-05-08,09:30,2025-05-08,1h 5m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-23,PQC
4360,PQC0138,VietJet Air,1.319.000 VND/khách,17:10,2025-05-08,18:15,2025-05-08,1h 5m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-23,PQC
4361,PQC0155,VietJet Air,1.319.000 VND/khách,17:40,2025-05-08,18:45,2025-05-08,1h 5m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-23,PQC
4362,PQC0048,VietJet Air,1.353.000 VND/khách,09:20,2025-05-08,10:20,2025-05-08,1h 0m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-23,PQC
4363,PQC0188,Vietnam Airlines,1.381.617 VND/khách,05:40,2025-05-08,06:40,2025-05-08,1h 0m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-23,PQC
4364,PQC0275,Vietnam Airlines,1.687.311 VND/khách,15:05,2025-05-08,16:10,2025-05-08,1h 5m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-23,PQC
4365,PQC0209,Vietnam Airlines,1.738.260 VND/khách,08:10,2025-05-08,08:55,2025-05-08,45m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-23,PQC
4366,PQC0257,Vietnam Airlines,1.738.260 VND/khách,13:05,2025-05-08,14:00,2025-05-08,55m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-23,PQC
4367,PQC0232,Vietnam Airlines,1.738.260 VND/khách,10:25,2025-05-08,11:25,2025-05-08,1h 0m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-23,PQC
4371,PQC0007,Bamboo Airways,1.393.000 VND/khách,16:30,2025-05-09,17:30,2025-05-09,1h 0m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-23,PQC
4372,PQC0330,Vietravel Airlines,1.148.123 VND/khách,17:25,2025-05-09,18:25,2025-05-09,1h 0m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-23,PQC
4373,PQC0116,VietJet Air,1.319.000 VND/khách,15:40,2025-05-09,16:40,2025-05-09,1h 0m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-23,PQC
4374,PQC0139,VietJet Air,1.319.000 VND/khách,17:10,2025-05-09,18:15,2025-05-09,1h 5m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-23,PQC
4375,PQC0189,Vietnam Airlines,1.496.502 VND/khách,05:40,2025-05-09,06:40,2025-05-09,1h 0m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-23,PQC
4376,PQC0024,VietJet Air,1.622.000 VND/khách,05:55,2025-05-09,06:55,2025-05-09,1h 0m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-23,PQC
4377,PQC0095,VietJet Air,1.622.000 VND/khách,14:05,2025-05-09,15:05,2025-05-09,1h 0m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-23,PQC
4378,PQC0309,Vietnam Airlines,1.683.315 VND/khách,20:20,2025-05-09,21:20,2025-05-09,1h 0m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-23,PQC
4379,PQC0049,VietJet Air,1.734.000 VND/khách,09:20,2025-05-09,10:20,2025-05-09,1h 0m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-23,PQC
4380,PQC0073,VietJet Air,1.734.000 VND/khách,11:35,2025-05-09,12:35,2025-05-09,1h 0m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-23,PQC
4381,PQC0276,Vietnam Airlines,1.738.260 VND/khách,15:05,2025-05-09,16:10,2025-05-09,1h 5m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-23,PQC
4382,PQC0249,Vietnam Airlines,1.845.882 VND/khách,13:00,2025-05-09,14:00,2025-05-09,1h 0m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-23,PQC
4383,PQC0233,Vietnam Airlines,1.955.512 VND/khách,10:25,2025-05-09,11:25,2025-05-09,1h 0m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-23,PQC
4384,PQC0210,Vietnam Airlines,2.000.997 VND/khách,08:10,2025-05-09,08:55,2025-05-09,45m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-23,PQC
4387,PQC0331,Vietravel Airlines,894.758 VND/khách,17:25,2025-05-10,18:25,2025-05-10,1h 0m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-23,PQC
4388,PQC0140,VietJet Air,1.065.000 VND/khách,17:10,2025-05-10,18:15,2025-05-10,1h 5m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-23,PQC
4389,PQC0117,VietJet Air,1.177.000 VND/khách,15:40,2025-05-10,16:40,2025-05-10,1h 0m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-23,PQC
4390,PQC0074,VietJet Air,1.315.000 VND/khách,11:35,2025-05-10,12:35,2025-05-10,1h 0m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-23,PQC
4391,PQC0096,VietJet Air,1.315.000 VND/khách,14:05,2025-05-10,15:05,2025-05-10,1h 0m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-23,PQC
4392,PQC0025,VietJet Air,1.442.000 VND/khách,05:55,2025-05-10,06:55,2025-05-10,1h 0m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-23,PQC
4393,PQC0050,VietJet Air,1.442.000 VND/khách,09:20,2025-05-10,10:20,2025-05-10,1h 0m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-23,PQC
4394,PQC0277,Vietnam Airlines,1.694.304 VND/khách,15:05,2025-05-10,16:10,2025-05-10,1h 5m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-23,PQC
4395,PQC0258,Vietnam Airlines,1.738.260 VND/khách,13:05,2025-05-10,14:00,2025-05-10,55m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-23,PQC
4396,PQC0211,Vietnam Airlines,1.845.882 VND/khách,08:10,2025-05-10,08:55,2025-05-10,45m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-23,PQC
4397,PQC0190,Vietnam Airlines,1.845.882 VND/khách,05:40,2025-05-10,06:40,2025-05-10,1h 0m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-23,PQC
4398,PQC0234,Vietnam Airlines,1.901.758 VND/khách,10:25,2025-05-10,11:25,2025-05-10,1h 0m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-23,PQC
4402,PQC0008,Bamboo Airways,839.154 VND/khách,16:30,2025-05-11,17:30,2025-05-11,1h 0m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-23,PQC
4403,PQC0332,Vietravel Airlines,760.095 VND/khách,17:25,2025-05-11,18:25,2025-05-11,1h 0m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-23,PQC
4404,PQC0118,VietJet Air,834.000 VND/khách,15:40,2025-05-11,16:40,2025-05-11,1h 0m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-23,PQC
4405,PQC0141,VietJet Air,834.000 VND/khách,17:10,2025-05-11,18:15,2025-05-11,1h 5m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-23,PQC
4406,PQC0026,VietJet Air,1.091.000 VND/khách,05:55,2025-05-11,06:55,2025-05-11,1h 0m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-23,PQC
4407,PQC0310,Vietnam Airlines,1.149.849 VND/khách,20:20,2025-05-11,21:20,2025-05-11,1h 0m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-23,PQC
4408,PQC0075,VietJet Air,1.177.000 VND/khách,11:35,2025-05-11,12:35,2025-05-11,1h 0m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-23,PQC
4409,PQC0097,VietJet Air,1.177.000 VND/khách,14:05,2025-05-11,15:05,2025-05-11,1h 0m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-23,PQC
4410,PQC0051,VietJet Air,1.185.000 VND/khách,09:20,2025-05-11,10:20,2025-05-11,1h 0m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-23,PQC
4411,PQC0191,Vietnam Airlines,1.280.718 VND/khách,05:40,2025-05-11,06:40,2025-05-11,1h 0m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-23,PQC
4412,PQC0278,Vietnam Airlines,1.377.621 VND/khách,15:05,2025-05-11,16:10,2025-05-11,1h 5m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-23,PQC
4413,PQC0259,Vietnam Airlines,1.492.506 VND/khách,13:05,2025-05-11,14:00,2025-05-11,55m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-23,PQC
4414,PQC0235,Vietnam Airlines,1.492.506 VND/khách,10:25,2025-05-11,11:25,2025-05-11,1h 0m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-23,PQC
4415,PQC0212,Vietnam Airlines,1.577.421 VND/khách,08:10,2025-05-11,08:55,2025-05-11,45m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-23,PQC
4418,PQC0010,Bamboo Airways,1.230.020 VND/khách,16:30,2025-04-23,17:30,2025-04-23,1h 0m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-23,PQC
4419,PQC0335,Vietravel Airlines,1.188.023 VND/khách,17:25,2025-04-23,18:25,2025-04-23,1h 0m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-23,PQC
4420,PQC0129,VietJet Air,1.200.000 VND/khách,16:25,2025-04-23,17:25,2025-04-23,1h 0m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-23,PQC
4421,PQC0157,VietJet Air,1.200.000 VND/khách,17:40,2025-04-23,18:40,2025-04-23,1h 0m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-23,PQC
4422,PQC0100,VietJet Air,1.347.000 VND/khách,14:05,2025-04-23,15:05,2025-04-23,1h 0m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-23,PQC
4423,PQC0063,VietJet Air,1.464.000 VND/khách,10:20,2025-04-23,11:15,2025-04-23,55m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-23,PQC
4424,PQC0281,Vietnam Airlines,1.827.820 VND/khách,15:05,2025-04-23,16:10,2025-04-23,1h 5m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-23,PQC
4425,PQC0216,Vietnam Airlines,1.921.252 VND/khách,08:10,2025-04-23,09:15,2025-04-23,1h 5m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-23,PQC
4426,PQC0078,VietJet Air,1.964.000 VND/khách,11:35,2025-04-23,12:35,2025-04-23,1h 0m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-23,PQC
4427,PQC0238,Vietnam Airlines,1.979.244 VND/khách,10:25,2025-04-23,11:25,2025-04-23,1h 0m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-23,PQC
4428,PQC0030,VietJet Air,1.196.000 VND/khách,05:55,2025-04-24,06:55,2025-04-24,1h 0m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-23,PQC
4429,PQC0336,Vietravel Airlines,1.344.195 VND/khách,17:25,2025-04-24,18:25,2025-04-24,1h 0m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-23,PQC
4430,PQC0079,VietJet Air,1.461.000 VND/khách,11:35,2025-04-24,12:35,2025-04-24,1h 0m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-23,PQC
4431,PQC0101,VietJet Air,1.461.000 VND/khách,14:05,2025-04-24,15:05,2025-04-24,1h 0m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-23,PQC
4432,PQC0130,VietJet Air,1.461.000 VND/khách,16:30,2025-04-24,17:30,2025-04-24,1h 0m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-23,PQC
4433,PQC0195,Vietnam Airlines,1.702.296 VND/khách,05:40,2025-04-24,06:40,2025-04-24,1h 0m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-23,PQC
4434,PQC0282,Vietnam Airlines,1.901.758 VND/khách,15:05,2025-04-24,16:10,2025-04-24,1h 5m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-23,PQC
4435,PQC0039,VietJet Air,1.913.109 VND/khách,08:25,2025-04-24,09:30,2025-04-24,1h 5m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-23,PQC
4436,PQC0217,Vietnam Airlines,1.955.512 VND/khách,08:10,2025-04-24,08:55,2025-04-24,45m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-23,PQC
4437,PQC0239,Vietnam Airlines,1.960.687 VND/khách,10:25,2025-04-24,11:25,2025-04-24,1h 0m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-23,PQC
4438,PQC0263,Vietnam Airlines,1.971.027 VND/khách,13:05,2025-04-24,14:00,2025-04-24,55m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-23,PQC
4439,PQC0011,Bamboo Airways,1.403.291 VND/khách,16:30,2025-04-25,17:30,2025-04-25,1h 0m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-23,PQC
4440,PQC0337,Vietravel Airlines,1.148.123 VND/khách,17:25,2025-04-25,18:25,2025-04-25,1h 0m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-23,PQC
4441,PQC0031,VietJet Air,1.315.000 VND/khách,05:55,2025-04-25,06:55,2025-04-25,1h 0m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-23,PQC
4442,PQC0056,VietJet Air,1.315.000 VND/khách,09:20,2025-04-25,10:20,2025-04-25,1h 0m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-23,PQC
4443,PQC0102,VietJet Air,1.319.000 VND/khách,14:05,2025-04-25,15:05,2025-04-25,1h 0m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-23,PQC
4444,PQC0146,VietJet Air,1.442.000 VND/khách,17:10,2025-04-25,18:15,2025-04-25,1h 5m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-23,PQC
4445,PQC0080,VietJet Air,1.622.000 VND/khách,11:35,2025-04-25,12:35,2025-04-25,1h 0m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-23,PQC
4446,PQC0296,Vietnam Airlines,1.769.229 VND/khách,17:25,2025-04-25,18:25,2025-04-25,1h 0m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-23,PQC
4447,PQC0311,Vietnam Airlines,1.900.098 VND/khách,20:20,2025-04-25,21:20,2025-04-25,1h 0m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-23,PQC
4448,PQC0283,Vietnam Airlines,2.000.997 VND/khách,15:05,2025-04-25,16:10,2025-04-25,1h 5m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-23,PQC
4449,PQC0218,Vietnam Airlines,2.011.986 VND/khách,08:10,2025-04-25,08:55,2025-04-25,45m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-23,PQC
4450,PQC0240,Vietnam Airlines,2.011.986 VND/khách,10:25,2025-04-25,11:25,2025-04-25,1h 0m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-23,PQC
4451,PQC0250,Vietnam Airlines,2.011.986 VND/khách,13:00,2025-04-25,14:00,2025-04-25,1h 0m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-23,PQC
