id,brand,price,start_hour,end_hour,trip_minutes,destination,hand_luggage,checked_baggage,is_holiday,days_left
HAN0137,Vietnam Airlines,1375623,21,22,60,HAN,12.0,23.0,2,19
HAN0078,Vietnam Airlines,1390608,8,9,55,HAN,12.0,23.0,2,19
HAN0060,Vietnam Airlines,1277721,5,6,55,HAN,,,2,18
HAN0016,VietJet Air,1139145,9,10,55,HAN,,,2,18
HAN0031,VietJet Air,1139145,15,16,55,HAN,,,2,18
HAN0003,Bamboo Airways,1151075,16,17,55,HAN,,,2,18
HAN0137,Vietnam Airlines,1377621,21,22,60,HAN,,,2,18
HAN0078,Vietnam Airlines,1389609,8,9,55,HAN,,,2,18
HAN0060,Vietnam Airlines,1152900,5,6,55,HAN,12.0,23.0,2,17
HAN0003,Bamboo Airways,1151075,16,17,55,HAN,7.0,0.0,2,17
HAN0016,VietJet Air,1180561,9,10,55,HAN,7.0,0.0,2,17
HAN0031,VietJet Air,1180561,15,16,55,HAN,7.0,0.0,2,17
HAN0100,Vietnam Airlines,1266300,10,11,55,HAN,12.0,23.0,2,17
HAN0078,Vietnam Airlines,1379700,8,9,55,HAN,12.0,23.0,2,17
HAN0137,Vietnam Airlines,1146852,21,22,60,HAN,12.0,23.0,2,16
HAN0003,Bamboo Airways,786175,16,17,55,HAN,7.0,0.0,2,16
HAN0016,VietJet Air,799995,9,10,55,HAN,7.0,0.0,2,16
HAN0031,VietJet Air,799995,15,16,55,HAN,7.0,0.0,2,16
HAN0060,Vietnam Airlines,1164834,5,6,55,HAN,12.0,23.0,2,16
HAN0100,Vietnam Airlines,1276722,10,11,55,HAN,12.0,23.0,2,16
HAN0003,Bamboo Airways,1116639,16,17,55,HAN,7.0,0.0,2,10
HAN0016,VietJet Air,834908,9,10,55,HAN,7.0,0.0,2,10
HAN0031,VietJet Air,834908,15,16,55,HAN,7.0,0.0,2,10
HAN0137,Vietnam Airlines,1151847,21,22,60,HAN,12.0,23.0,2,10
HAN0060,Vietnam Airlines,1163835,5,6,55,HAN,12.0,23.0,2,10
HAN0100,Vietnam Airlines,1272726,10,11,55,HAN,12.0,23.0,2,10
HAN0003,Bamboo Airways,761248,16,17,55,HAN,,,2,9
HAN0016,VietJet Air,829920,9,10,55,HAN,,,2,9
HAN0031,VietJet Air,829920,15,16,55,HAN,,,2,9
HAN0078,Vietnam Airlines,977022,8,9,55,HAN,,,2,9
HAN0137,Vietnam Airlines,1152846,21,22,60,HAN,,,2,9
HAN0060,Vietnam Airlines,1155843,5,6,55,HAN,,,2,9
HAN0003,Bamboo Airways,782244,16,17,55,HAN,7.0,0.0,2,8
HAN0016,VietJet Air,831915,9,10,55,HAN,7.0,0.0,2,8
HAN0031,VietJet Air,831915,15,16,55,HAN,7.0,0.0,2,8
HAN0078,Vietnam Airlines,979020,8,9,55,HAN,12.0,0.0,2,8
HAN0137,Vietnam Airlines,1153845,21,22,60,HAN,12.0,23.0,2,8
HAN0060,Vietnam Airlines,1168830,5,6,55,HAN,12.0,23.0,2,8
HAN0061,Vietnam Airlines,1154844,5,6,55,HAN,12.0,23.0,2,20
HAN0017,VietJet Air,798000,9,10,55,HAN,7.0,0.0,2,20
HAN0004,Bamboo Airways,874325,16,17,55,HAN,7.0,0.0,2,20
HAN0032,VietJet Air,1025430,15,16,55,HAN,7.0,0.0,2,20
HAN0079,Vietnam Airlines,1161837,8,9,55,HAN,12.0,23.0,2,20
HAN0138,Vietnam Airlines,1172826,21,22,60,HAN,12.0,23.0,2,20
HAN0061,Vietnam Airlines,1159839,5,6,55,HAN,,,2,19
HAN0017,VietJet Air,801990,9,10,55,HAN,,,2,19
HAN0004,Bamboo Airways,952225,16,17,55,HAN,,,2,19
HAN0032,VietJet Air,1030418,15,16,55,HAN,,,2,19
HAN0079,Vietnam Airlines,1123875,8,9,55,HAN,,,2,19
HAN0138,Vietnam Airlines,1179170,21,22,60,HAN,,,2,19
HAN0061,Vietnam Airlines,1152900,5,6,55,HAN,12.0,23.0,2,18
HAN0017,VietJet Air,839148,9,10,55,HAN,7.0,0.0,2,18
HAN0032,VietJet Air,1069019,15,16,55,HAN,7.0,0.0,2,18
HAN0079,Vietnam Airlines,1152900,8,9,55,HAN,12.0,23.0,2,18
HAN0101,Vietnam Airlines,1152900,10,11,55,HAN,12.0,23.0,2,18
HAN0061,Vietnam Airlines,942057,5,6,55,HAN,12.0,0.0,2,17
HAN0017,VietJet Air,799995,9,10,55,HAN,7.0,0.0,2,17
HAN0004,Bamboo Airways,874325,16,17,55,HAN,7.0,0.0,2,17
HAN0138,Vietnam Airlines,946053,21,22,60,HAN,12.0,0.0,2,17
HAN0032,VietJet Air,1028423,15,16,55,HAN,7.0,0.0,2,17
HAN0101,Vietnam Airlines,1150848,10,11,55,HAN,12.0,23.0,2,17
HAN0004,Bamboo Airways,935863,16,17,55,HAN,7.0,0.0,2,11
HAN0017,VietJet Air,839895,9,10,55,HAN,7.0,0.0,2,11
HAN0061,Vietnam Airlines,982017,5,6,55,HAN,12.0,0.0,2,11
HAN0079,Vietnam Airlines,982017,8,9,55,HAN,12.0,0.0,2,11
HAN0138,Vietnam Airlines,982017,21,22,60,HAN,12.0,0.0,2,11
HAN0032,VietJet Air,1066328,15,16,55,HAN,7.0,0.0,2,11
HAN0004,Bamboo Airways,761248,16,17,55,HAN,,,2,10
HAN0017,VietJet Air,829920,9,10,55,HAN,,,2,10
HAN0061,Vietnam Airlines,966033,5,6,55,HAN,,,2,10
HAN0148,Vietnam Airlines,966033,22,23,60,HAN,,,2,10
HAN0079,Vietnam Airlines,977022,8,9,55,HAN,,,2,10
HAN0032,VietJet Air,1061340,15,16,55,HAN,,,2,10
HAN0004,Bamboo Airways,782244,16,17,55,HAN,7.0,0.0,2,9
HAN0017,VietJet Air,831915,9,10,55,HAN,7.0,0.0,2,9
HAN0061,Vietnam Airlines,979020,5,6,55,HAN,12.0,0.0,2,9
HAN0079,Vietnam Airlines,979020,8,9,55,HAN,12.0,0.0,2,9
HAN0148,Vietnam Airlines,979020,22,23,60,HAN,12.0,0.0,2,9
HAN0032,VietJet Air,1063335,15,16,55,HAN,7.0,0.0,2,9
HAN0062,Vietnam Airlines,1163835,5,6,55,HAN,,,0,20
HAN0018,VietJet Air,800993,9,10,55,HAN,,,0,20
HAN0080,Vietnam Airlines,1163835,8,9,55,HAN,,,0,20
HAN0139,Vietnam Airlines,1389609,21,22,60,HAN,,,0,20
HAN0062,Vietnam Airlines,936600,5,6,55,HAN,12.0,0.0,0,19
HAN0018,VietJet Air,839148,9,10,55,HAN,7.0,0.0,0,19
HAN0080,Vietnam Airlines,1152900,8,9,55,HAN,12.0,23.0,0,19
HAN0102,Vietnam Airlines,1152900,10,11,55,HAN,12.0,23.0,0,19
HAN0062,Vietnam Airlines,946053,5,6,55,HAN,12.0,0.0,0,18
HAN0018,VietJet Air,799995,9,10,55,HAN,7.0,0.0,0,18
HAN0080,Vietnam Airlines,939060,8,9,55,HAN,12.0,0.0,0,18
HAN0102,Vietnam Airlines,1164834,10,11,55,HAN,12.0,23.0,0,18
HAN0018,VietJet Air,839895,9,10,55,HAN,7.0,0.0,0,12
HAN0062,Vietnam Airlines,979020,5,6,55,HAN,12.0,0.0,0,12
HAN0139,Vietnam Airlines,1165833,21,22,60,HAN,12.0,23.0,0,12
HAN0102,Vietnam Airlines,1273725,10,11,55,HAN,12.0,23.0,0,12
HAN0018,VietJet Air,829920,9,10,55,HAN,,,0,11
HAN0062,Vietnam Airlines,977022,5,6,55,HAN,,,0,11
HAN0139,Vietnam Airlines,1155843,21,22,60,HAN,,,0,11
HAN0102,Vietnam Airlines,1264734,10,11,55,HAN,,,0,11
HAN0018,VietJet Air,827925,9,10,55,HAN,7.0,0.0,0,10
HAN0062,Vietnam Airlines,979020,5,6,55,HAN,12.0,0.0,0,10
HAN0139,Vietnam Airlines,1153845,21,22,60,HAN,12.0,23.0,0,10
HAN0102,Vietnam Airlines,1261737,10,11,55,HAN,12.0,23.0,0,10
HAN0124,Vietnam Airlines,936600,17,18,55,HAN,12.0,0.0,0,20
HAN0005,Bamboo Airways,786175,16,17,55,HAN,7.0,0.0,0,20
HAN0019,VietJet Air,839148,9,10,55,HAN,7.0,0.0,0,20
HAN0081,Vietnam Airlines,1084650,8,9,55,HAN,12.0,23.0,0,20
HAN0124,Vietnam Airlines,943056,17,18,55,HAN,12.0,0.0,0,19
HAN0005,Bamboo Airways,782244,16,17,55,HAN,7.0,0.0,0,19
HAN0019,VietJet Air,799995,9,10,55,HAN,7.0,0.0,0,19
HAN0081,Vietnam Airlines,1090908,8,9,55,HAN,12.0,23.0,0,19
HAN0005,Bamboo Airways,1028543,16,17,55,HAN,7.0,0.0,0,13
HAN0019,VietJet Air,839895,9,10,55,HAN,7.0,0.0,0,13
HAN0081,Vietnam Airlines,982017,8,9,55,HAN,12.0,0.0,0,13
HAN0124,Vietnam Airlines,982017,17,18,55,HAN,12.0,0.0,0,13
HAN0005,Bamboo Airways,747353,16,17,55,HAN,,,0,12
HAN0019,VietJet Air,829920,9,10,55,HAN,,,0,12
HAN0081,Vietnam Airlines,977022,8,9,55,HAN,,,0,12
HAN0124,Vietnam Airlines,977022,17,18,55,HAN,,,0,12
HAN0005,Bamboo Airways,782244,16,17,55,HAN,7.0,0.0,0,11
HAN0019,VietJet Air,827925,9,10,55,HAN,7.0,0.0,0,11
HAN0081,Vietnam Airlines,979020,8,9,55,HAN,12.0,0.0,0,11
HAN0124,Vietnam Airlines,993381,17,18,55,HAN,12.0,0.0,0,11
HAN0063,Vietnam Airlines,946053,5,6,55,HAN,12.0,0.0,0,20
HAN0020,VietJet Air,799995,9,10,55,HAN,7.0,0.0,0,20
HAN0082,Vietnam Airlines,946053,8,9,55,HAN,12.0,0.0,0,20
HAN0125,Vietnam Airlines,1138860,17,18,55,HAN,12.0,23.0,0,20
HAN0020,VietJet Air,839895,9,10,55,HAN,7.0,0.0,0,14
HAN0063,Vietnam Airlines,949050,5,6,55,HAN,12.0,0.0,0,14
HAN0082,Vietnam Airlines,949050,8,9,55,HAN,12.0,0.0,0,14
HAN0125,Vietnam Airlines,1161837,17,18,55,HAN,12.0,23.0,0,14
HAN0104,Vietnam Airlines,1165833,10,11,55,HAN,12.0,23.0,0,14
HAN0020,VietJet Air,829920,9,10,55,HAN,,,0,13
HAN0020,VietJet Air,828923,9,10,55,HAN,7.0,0.0,0,12
HAN0063,Vietnam Airlines,979020,5,6,55,HAN,12.0,0.0,0,12
HAN0082,Vietnam Airlines,979020,8,9,55,HAN,12.0,0.0,0,12
HAN0104,Vietnam Airlines,1154844,10,11,55,HAN,12.0,23.0,0,12
HAN0125,Vietnam Airlines,1161837,17,18,55,HAN,12.0,23.0,0,12
HAN0006,Bamboo Airways,1088986,16,17,55,HAN,7.0,0.0,0,15
HAN0021,VietJet Air,835905,9,10,55,HAN,7.0,0.0,0,15
HAN0083,Vietnam Airlines,1089909,8,9,55,HAN,12.0,23.0,0,15
HAN0126,Vietnam Airlines,1168830,17,18,55,HAN,12.0,23.0,0,15
HAN0006,Bamboo Airways,747353,16,17,55,HAN,,,0,14
HAN0021,VietJet Air,829920,9,10,55,HAN,,,0,14
HAN0083,Vietnam Airlines,1088910,8,9,55,HAN,,,0,14
HAN0126,Vietnam Airlines,1155843,17,18,55,HAN,,,0,14
HAN0006,Bamboo Airways,782244,16,17,55,HAN,7.0,0.0,0,13
HAN0021,VietJet Air,828923,9,10,55,HAN,7.0,0.0,0,13
HAN0083,Vietnam Airlines,1095903,8,9,55,HAN,12.0,23.0,0,13
HAN0126,Vietnam Airlines,1161837,17,18,55,HAN,12.0,23.0,0,13
HAN0127,Vietnam Airlines,1234764,17,18,55,HAN,12.0,23.0,0,16
HAN0022,VietJet Air,1314705,9,10,55,HAN,7.0,0.0,0,16
HAN0064,Vietnam Airlines,1383615,5,6,55,HAN,12.0,23.0,0,16
HAN0084,Vietnam Airlines,1476756,8,9,55,HAN,12.0,23.0,0,16
HAN0106,Vietnam Airlines,1476756,10,11,55,HAN,12.0,23.0,0,16
HAN0022,VietJet Air,1319693,9,10,55,HAN,,,0,15
HAN0127,Vietnam Airlines,1387611,17,18,55,HAN,,,0,15
HAN0084,Vietnam Airlines,1495503,8,9,55,HAN,,,0,15
HAN0106,Vietnam Airlines,1495503,10,11,55,HAN,,,0,15
HAN0064,Vietnam Airlines,1577814,5,6,55,HAN,,,0,15
HAN0127,Vietnam Airlines,1240758,17,18,55,HAN,12.0,23.0,0,14
HAN0022,VietJet Air,1293758,9,10,55,HAN,7.0,0.0,0,14
HAN0106,Vietnam Airlines,1486512,10,11,55,HAN,12.0,23.0,0,14
HAN0084,Vietnam Airlines,1498500,8,9,55,HAN,12.0,23.0,0,14
HAN0064,Vietnam Airlines,1527121,5,6,55,HAN,12.0,23.0,0,14
HAN0007,Bamboo Airways,1088986,16,17,55,HAN,7.0,0.0,1,17
HAN0128,Vietnam Airlines,1161837,17,18,55,HAN,12.0,23.0,1,17
HAN0023,VietJet Air,1179045,9,10,55,HAN,7.0,0.0,1,17
HAN0085,Vietnam Airlines,1273725,8,9,55,HAN,12.0,23.0,1,17
HAN0007,Bamboo Airways,1072893,16,17,55,HAN,,,1,16
HAN0128,Vietnam Airlines,1155843,17,18,55,HAN,,,1,16
HAN0023,VietJet Air,1177050,9,10,55,HAN,,,1,16
HAN0085,Vietnam Airlines,1264734,8,9,55,HAN,,,1,16
HAN0007,Bamboo Airways,1145320,16,17,55,HAN,7.0,0.0,1,15
HAN0128,Vietnam Airlines,1158840,17,18,55,HAN,12.0,23.0,1,15
HAN0023,VietJet Air,1171065,9,10,55,HAN,7.0,0.0,1,15
HAN0085,Vietnam Airlines,1261737,8,9,55,HAN,12.0,23.0,1,15
HAN0065,Vietnam Airlines,948051,5,6,55,HAN,12.0,0.0,1,18
HAN0129,Vietnam Airlines,948051,17,18,55,HAN,12.0,0.0,1,18
HAN0024,VietJet Air,1062338,9,10,55,HAN,7.0,0.0,1,18
HAN0086,Vietnam Airlines,1164834,8,9,55,HAN,12.0,23.0,1,18
HAN0108,Vietnam Airlines,1164834,10,11,55,HAN,12.0,23.0,1,18
HAN0024,VietJet Air,831915,9,10,55,HAN,,,1,17
HAN0065,Vietnam Airlines,947052,5,6,55,HAN,,,1,17
HAN0129,Vietnam Airlines,947052,17,18,55,HAN,,,1,17
HAN0086,Vietnam Airlines,1155843,8,9,55,HAN,,,1,17
HAN0108,Vietnam Airlines,1264734,10,11,55,HAN,,,1,17
HAN0024,VietJet Air,828923,9,10,55,HAN,7.0,0.0,1,16
HAN0065,Vietnam Airlines,950049,5,6,55,HAN,12.0,0.0,1,16
HAN0129,Vietnam Airlines,950049,17,18,55,HAN,12.0,0.0,1,16
HAN0086,Vietnam Airlines,1162836,8,9,55,HAN,12.0,23.0,1,16
HAN0108,Vietnam Airlines,1263735,10,11,55,HAN,12.0,23.0,1,16
HAN0033,VietJet Air,828835,15,16,55,HAN,,,0,14
HAN0066,Vietnam Airlines,922704,5,6,55,HAN,,,0,14
HAN0087,Vietnam Airlines,922704,8,9,55,HAN,,,0,14
HAN0140,Vietnam Airlines,922704,21,22,60,HAN,,,0,14
HAN0109,Vietnam Airlines,1247511,10,11,55,HAN,,,0,14
HAN0130,Vietnam Airlines,1247511,17,18,55,HAN,,,0,14
HAN0033,VietJet Air,796971,15,16,55,HAN,,,0,13
HAN0066,Vietnam Airlines,956839,5,6,55,HAN,,,0,13
HAN0087,Vietnam Airlines,956839,8,9,55,HAN,,,0,13
HAN0130,Vietnam Airlines,1247511,17,18,55,HAN,,,0,13
HAN0109,Vietnam Airlines,1970572,10,11,55,HAN,,,0,13
HAN0140,Vietnam Airlines,1970572,21,22,60,HAN,,,0,13
HAN0033,VietJet Air,799980,15,16,55,HAN,,,0,12
HAN0066,Vietnam Airlines,973026,5,6,55,HAN,,,0,12
HAN0087,Vietnam Airlines,973026,8,9,55,HAN,,,0,12
HAN0140,Vietnam Airlines,973026,21,22,60,HAN,,,0,12
HAN0130,Vietnam Airlines,1132866,17,18,55,HAN,,,0,12
HAN0109,Vietnam Airlines,1153845,10,11,55,HAN,,,0,12
HAN0033,VietJet Air,836795,15,16,55,HAN,,,0,11
HAN0066,Vietnam Airlines,983016,5,6,55,HAN,,,0,11
HAN0140,Vietnam Airlines,983016,21,22,60,HAN,,,0,11
HAN0130,Vietnam Airlines,1148850,17,18,55,HAN,,,0,11
HAN0109,Vietnam Airlines,1377621,10,11,55,HAN,,,0,11
HAN0033,VietJet Air,822865,15,16,55,HAN,,,0,10
HAN0066,Vietnam Airlines,977022,5,6,55,HAN,,,0,10
HAN0140,Vietnam Airlines,977022,21,22,60,HAN,,,0,10
HAN0130,Vietnam Airlines,1135021,17,18,55,HAN,,,0,10
HAN0109,Vietnam Airlines,1358304,10,11,55,HAN,,,0,10
HAN0033,VietJet Air,832000,15,16,55,HAN,7.0,0.0,0,9
HAN0066,Vietnam Airlines,986013,5,6,55,HAN,12.0,0.0,0,9
HAN0140,Vietnam Airlines,986013,21,22,60,HAN,12.0,0.0,0,9
HAN0130,Vietnam Airlines,1135523,17,18,55,HAN,12.0,23.0,0,9
HAN0109,Vietnam Airlines,1358906,10,11,55,HAN,12.0,23.0,0,9
HAN0033,VietJet Air,827840,15,16,55,HAN,7.0,0.0,0,8
HAN0066,Vietnam Airlines,986013,5,6,55,HAN,12.0,0.0,0,8
HAN0140,Vietnam Airlines,986013,21,22,60,HAN,12.0,0.0,0,8
HAN0130,Vietnam Airlines,1135902,17,18,55,HAN,12.0,23.0,0,8
HAN0109,Vietnam Airlines,1571436,10,11,55,HAN,12.0,23.0,0,8
HAN0066,Vietnam Airlines,977022,5,6,55,HAN,12.0,0.0,0,7
HAN0033,VietJet Air,798000,15,16,55,HAN,7.0,0.0,0,7
HAN0140,Vietnam Airlines,977022,21,22,60,HAN,12.0,0.0,0,7
HAN0130,Vietnam Airlines,1150848,17,18,55,HAN,12.0,23.0,0,7
HAN0066,Vietnam Airlines,1011987,5,6,55,HAN,,,0,6
HAN0033,VietJet Air,801990,15,16,55,HAN,,,0,6
HAN0140,Vietnam Airlines,1011987,21,22,60,HAN,,,0,6
HAN0130,Vietnam Airlines,1156842,17,18,55,HAN,,,0,6
HAN0140,Vietnam Airlines,1004850,21,22,60,HAN,12.0,0.0,0,5
HAN0033,VietJet Air,839148,15,16,55,HAN,7.0,0.0,0,5
HAN0066,Vietnam Airlines,1152900,5,6,55,HAN,12.0,23.0,0,5
HAN0130,Vietnam Airlines,1152900,17,18,55,HAN,12.0,23.0,0,5
HAN0066,Vietnam Airlines,1141027,5,6,55,HAN,12.0,23.0,0,4
HAN0033,VietJet Air,799995,15,16,55,HAN,7.0,0.0,0,4
HAN0130,Vietnam Airlines,1391607,17,18,55,HAN,12.0,23.0,0,4
HAN0034,VietJet Air,835800,15,16,55,HAN,,,0,15
HAN0088,Vietnam Airlines,922704,8,9,55,HAN,,,0,15
HAN0008,Bamboo Airways,1085475,16,17,55,HAN,,,0,15
HAN0067,Vietnam Airlines,1135794,5,6,55,HAN,,,0,15
HAN0110,Vietnam Airlines,1247511,10,11,55,HAN,,,0,15
HAN0131,Vietnam Airlines,1247511,17,18,55,HAN,,,0,15
HAN0008,Bamboo Airways,782244,16,17,55,HAN,,,0,14
HAN0034,VietJet Air,829641,15,16,55,HAN,,,0,14
HAN0088,Vietnam Airlines,922704,8,9,55,HAN,,,0,14
HAN0067,Vietnam Airlines,1135794,5,6,55,HAN,,,0,14
HAN0110,Vietnam Airlines,1135794,10,11,55,HAN,,,0,14
HAN0131,Vietnam Airlines,1135794,17,18,55,HAN,,,0,14
HAN0008,Bamboo Airways,782244,16,17,55,HAN,,,0,13
HAN0034,VietJet Air,838785,15,16,55,HAN,,,0,13
HAN0067,Vietnam Airlines,957976,5,6,55,HAN,,,0,13
HAN0088,Vietnam Airlines,957976,8,9,55,HAN,,,0,13
HAN0110,Vietnam Airlines,1137142,10,11,55,HAN,,,0,13
HAN0131,Vietnam Airlines,1137142,17,18,55,HAN,,,0,13
HAN0008,Bamboo Airways,782244,16,17,55,HAN,,,0,12
HAN0034,VietJet Air,836795,15,16,55,HAN,,,0,12
HAN0067,Vietnam Airlines,983016,5,6,55,HAN,,,0,12
HAN0131,Vietnam Airlines,1137050,17,18,55,HAN,,,0,12
HAN0008,Bamboo Airways,782244,16,17,55,HAN,,,0,11
HAN0067,Vietnam Airlines,979020,5,6,55,HAN,,,0,11
HAN0131,Vietnam Airlines,1148850,17,18,55,HAN,,,0,11
HAN0110,Vietnam Airlines,1273725,10,11,55,HAN,,,0,11
HAN0008,Bamboo Airways,782244,16,17,55,HAN,7.0,0.0,0,10
HAN0067,Vietnam Airlines,979020,5,6,55,HAN,12.0,0.0,0,10
HAN0131,Vietnam Airlines,1135523,17,18,55,HAN,12.0,23.0,0,10
HAN0110,Vietnam Airlines,1247214,10,11,55,HAN,12.0,23.0,0,10
HAN0008,Bamboo Airways,782244,16,17,55,HAN,7.0,0.0,0,9
HAN0067,Vietnam Airlines,987012,5,6,55,HAN,12.0,0.0,0,9
HAN0131,Vietnam Airlines,1135902,17,18,55,HAN,12.0,23.0,0,9
HAN0110,Vietnam Airlines,1247631,10,11,55,HAN,12.0,23.0,0,9
HAN0067,Vietnam Airlines,978021,5,6,55,HAN,12.0,0.0,0,8
HAN0008,Bamboo Airways,869953,16,17,55,HAN,7.0,0.0,0,8
HAN0131,Vietnam Airlines,1117881,17,18,55,HAN,12.0,23.0,0,8
HAN0034,VietJet Air,1281788,15,16,55,HAN,7.0,0.0,0,8
HAN0067,Vietnam Airlines,971028,5,6,55,HAN,,,0,7
HAN0008,Bamboo Airways,932152,16,17,55,HAN,,,0,7
HAN0131,Vietnam Airlines,1163835,17,18,55,HAN,,,0,7
HAN0034,VietJet Air,1286775,15,16,55,HAN,,,0,7
HAN0067,Vietnam Airlines,1004850,5,6,55,HAN,12.0,0.0,0,6
HAN0008,Bamboo Airways,975450,16,17,55,HAN,7.0,0.0,0,6
HAN0034,VietJet Air,1069019,15,16,55,HAN,7.0,0.0,0,6
HAN0131,Vietnam Airlines,1152900,17,18,55,HAN,12.0,23.0,0,6
HAN0067,Vietnam Airlines,1001997,5,6,55,HAN,12.0,0.0,0,5
HAN0008,Bamboo Airways,869953,16,17,55,HAN,7.0,0.0,0,5
HAN0034,VietJet Air,1028423,15,16,55,HAN,7.0,0.0,0,5
HAN0131,Vietnam Airlines,1135863,17,18,55,HAN,12.0,23.0,0,5
HAN0035,VietJet Air,835800,15,16,55,HAN,,,0,16
HAN0068,Vietnam Airlines,922704,5,6,55,HAN,,,0,16
HAN0089,Vietnam Airlines,922704,8,9,55,HAN,,,0,16
HAN0141,Vietnam Airlines,922704,21,22,60,HAN,,,0,16
HAN0132,Vietnam Airlines,1247511,17,18,55,HAN,,,0,16
HAN0111,Vietnam Airlines,1359229,10,11,55,HAN,,,0,16
HAN0035,VietJet Air,833602,15,16,55,HAN,,,0,15
HAN0068,Vietnam Airlines,922704,5,6,55,HAN,,,0,15
HAN0089,Vietnam Airlines,922704,8,9,55,HAN,,,0,15
HAN0141,Vietnam Airlines,922704,21,22,60,HAN,,,0,15
HAN0111,Vietnam Airlines,1247511,10,11,55,HAN,,,0,15
HAN0132,Vietnam Airlines,1247511,17,18,55,HAN,,,0,15
HAN0035,VietJet Air,799980,15,16,55,HAN,,,0,14
HAN0089,Vietnam Airlines,929070,8,9,55,HAN,,,0,14
HAN0068,Vietnam Airlines,936063,5,6,55,HAN,,,0,14
HAN0141,Vietnam Airlines,936063,21,22,60,HAN,,,0,14
HAN0132,Vietnam Airlines,1149849,17,18,55,HAN,,,0,14
HAN0111,Vietnam Airlines,1260738,10,11,55,HAN,,,0,14
HAN0035,VietJet Air,836795,15,16,55,HAN,,,0,13
HAN0068,Vietnam Airlines,977022,5,6,55,HAN,,,0,13
HAN0089,Vietnam Airlines,977022,8,9,55,HAN,,,0,13
HAN0141,Vietnam Airlines,977022,21,22,60,HAN,,,0,13
HAN0132,Vietnam Airlines,1149849,17,18,55,HAN,,,0,13
HAN0111,Vietnam Airlines,1260738,10,11,55,HAN,,,0,13
HAN0035,VietJet Air,822865,15,16,55,HAN,,,0,12
HAN0068,Vietnam Airlines,977022,5,6,55,HAN,,,0,12
HAN0089,Vietnam Airlines,977022,8,9,55,HAN,,,0,12
HAN0141,Vietnam Airlines,977022,21,22,60,HAN,,,0,12
HAN0132,Vietnam Airlines,1150848,17,18,55,HAN,,,0,12
HAN0111,Vietnam Airlines,1260738,10,11,55,HAN,,,0,12
HAN0035,VietJet Air,828000,15,16,55,HAN,7.0,0.0,0,11
HAN0068,Vietnam Airlines,979020,5,6,55,HAN,12.0,0.0,0,11
HAN0089,Vietnam Airlines,979020,8,9,55,HAN,12.0,0.0,0,11
HAN0141,Vietnam Airlines,979020,21,22,60,HAN,12.0,0.0,0,11
HAN0132,Vietnam Airlines,1135523,17,18,55,HAN,12.0,23.0,0,11
HAN0111,Vietnam Airlines,1247214,10,11,55,HAN,12.0,23.0,0,11
HAN0035,VietJet Air,824855,15,16,55,HAN,7.0,0.0,0,10
HAN0089,Vietnam Airlines,980019,8,9,55,HAN,12.0,0.0,0,10
HAN0068,Vietnam Airlines,987012,5,6,55,HAN,12.0,0.0,0,10
HAN0141,Vietnam Airlines,987012,21,22,60,HAN,12.0,0.0,0,10
HAN0132,Vietnam Airlines,1135902,17,18,55,HAN,12.0,23.0,0,10
HAN0111,Vietnam Airlines,1247631,10,11,55,HAN,12.0,23.0,0,10
HAN0068,Vietnam Airlines,978021,5,6,55,HAN,12.0,0.0,0,9
HAN0035,VietJet Air,798000,15,16,55,HAN,7.0,0.0,0,9
HAN0089,Vietnam Airlines,978021,8,9,55,HAN,12.0,0.0,0,9
HAN0141,Vietnam Airlines,978021,21,22,60,HAN,12.0,0.0,0,9
HAN0132,Vietnam Airlines,1150848,17,18,55,HAN,12.0,23.0,0,9
HAN0068,Vietnam Airlines,971028,5,6,55,HAN,,,0,8
HAN0035,VietJet Air,799995,15,16,55,HAN,,,0,8
HAN0089,Vietnam Airlines,982017,8,9,55,HAN,,,0,8
HAN0141,Vietnam Airlines,982017,21,22,60,HAN,,,0,8
HAN0132,Vietnam Airlines,1155843,17,18,55,HAN,,,0,8
HAN0068,Vietnam Airlines,971250,5,6,55,HAN,12.0,0.0,0,7
HAN0035,VietJet Air,839148,15,16,55,HAN,7.0,0.0,0,7
HAN0089,Vietnam Airlines,971250,8,9,55,HAN,12.0,0.0,0,7
HAN0141,Vietnam Airlines,971250,21,22,60,HAN,12.0,0.0,0,7
HAN0132,Vietnam Airlines,1152900,17,18,55,HAN,12.0,23.0,0,7
HAN0068,Vietnam Airlines,1141027,5,6,55,HAN,12.0,23.0,0,6
HAN0035,VietJet Air,799995,15,16,55,HAN,7.0,0.0,0,6
HAN0132,Vietnam Airlines,1235763,17,18,55,HAN,12.0,23.0,0,6
HAN0036,VietJet Air,1140270,15,16,55,HAN,,,0,17
HAN0009,Bamboo Airways,1217700,16,17,55,HAN,,,0,17
HAN0069,Vietnam Airlines,1247511,5,6,55,HAN,,,0,17
HAN0090,Vietnam Airlines,1247511,8,9,55,HAN,,,0,17
HAN0133,Vietnam Airlines,1571286,17,18,55,HAN,,,0,17
HAN0112,Vietnam Airlines,1671624,10,11,55,HAN,,,0,17
HAN0069,Vietnam Airlines,1135794,5,6,55,HAN,,,0,16
HAN0036,VietJet Air,1163280,15,16,55,HAN,,,0,16
HAN0009,Bamboo Airways,1217700,16,17,55,HAN,,,0,16
HAN0090,Vietnam Airlines,1247511,8,9,55,HAN,,,0,16
HAN0112,Vietnam Airlines,1359229,10,11,55,HAN,,,0,16
